feature,family,gain_mean,gain_std,nonzero_folds,rank,gain_share_pct
mordred.GATS1are,mordred,39.857097105309364,13.557410026442176,5,303,0.04353561253781864
d3_morse.217,d3_morse,39.82777347546071,20.972352316173232,5,304,0.04350358255370012
d3_getaway.260,d3_getaway,39.34147428739816,14.368914427686056,5,305,0.04297240154538411
d3_autocorr3d.4,d3_autocorr3d,39.32873954698444,19.116357746433366,5,306,0.042958491482567536
mordred.SdssC,mordred,39.28192074745893,13.825357930198708,5,307,0.042907351653938205
d3_usrcat.18,d3_usrcat,39.27543478198349,24.308799068569876,5,308,0.042900267081794716
d3_rdf.177,d3_rdf,39.01807713508606,73.86277069188549,5,309,0.04261915722651931
mordred.MATS2dv,mordred,38.840438259579244,18.10002150272058,5,310,0.04242512359593942
d3_morse.44,d3_morse,38.81009841468185,30.80666142439827,5,311,0.04239198360763519
mordred.Xc-3d,mordred,38.8000157866627,33.26218913107961,5,312,0.042380970427582335
d3_autocorr3d.26,d3_autocorr3d,38.697968043386936,15.316868294935928,5,313,0.042269504431956165
mordred.GGI5,mordred,38.61804212201387,9.664979519560209,5,314,0.042182201938866105
d3_usrcat.38,d3_usrcat,38.48162523191422,14.578024688474986,5,315,0.042033194778226673
d3_getaway.188,d3_getaway,38.414360912889244,56.05794528426516,5,316,0.04195972245978476
boltz_tier1.pde_pocket_ligand_max,boltz_tier1,38.33297927919775,11.86605843145587,5,317,0.04187082990289015
d3_usrcat.35,d3_usrcat,38.31903719305992,17.292133183821548,5,318,0.04185560106526402
d3_getaway.221,d3_getaway,38.29317271988839,17.11557498034301,5,319,0.041827349492413256
mordred.ATS4s,mordred,38.20772354062647,9.054460242368158,5,320,0.04173401398556005
d3_usrcat.17,d3_usrcat,38.05415251329541,15.932064604170657,5,321,0.041566269487628996
boltz_tier1.plddt_res243,boltz_tier1,38.05272936951369,19.114812838473977,5,322,0.041564714998196334
d3_autocorr3d.27,d3_autocorr3d,37.885673958808184,12.456270934734578,5,323,0.04138224160798418
mordred.GATS7se,mordred,37.852967984601854,32.01370646727132,5,324,0.04134651711412662
mordred.MATS5d,mordred,37.62697968408465,24.201992760697745,5,325,0.04109967176401489
mordred.PEOE_VSA1,mordred,37.61631215829402,18.214390619311228,5,326,0.04108801970444992
mordred.nBondsD,mordred,37.5933933602646,18.052409897006036,5,327,0.041062985670781954
rdkit.MaxEStateIndex,rdkit,37.5296588756144,20.554209811414836,5,328,0.04099336896433449
d3_autocorr3d.24,d3_autocorr3d,37.32320085316896,16.573281945921316,5,329,0.04076785639258948
mordred.VSA_EState5,mordred,37.302555068954824,17.281801982660934,5,330,0.040745305155109456
d3_getaway.82,d3_getaway,37.193655591644344,11.828132538009548,5,331,0.040626355061046324
mordred.SlogP_VSA2,mordred,37.12371024079621,14.276817993186905,5,332,0.040549954271362605
d3_usrcat.45,d3_usrcat,37.05272982083261,15.36231457735352,5,333,0.040472422883335475
d3_morse.43,d3_morse,36.88055730313063,12.604399581747236,5,334,0.040284360114977574
mordred.GATS2i,mordred,36.849026032164694,18.503066273835678,5,335,0.0402499187407859
d3_getaway.42,d3_getaway,36.71950527206063,14.705489917586682,5,336,0.04010844417196329
mordred.ETA_eta_BR,mordred,36.63955883979797,18.945900213596985,5,337,0.04002111927498016
d3_mordred3d.PBF,d3_mordred3d,36.606227387860415,10.332056463984243,5,338,0.03998471157642042
d3_scalar.pbf,d3_scalar,36.568796385638414,37.06584778721164,5,339,0.039943825969389536
d3_getaway.190,d3_getaway,36.53065519928932,15.274439737267961,5,340,0.039902164633486434
d3_morse.210,d3_morse,36.52777343429625,18.642632136760678,5,341,0.03989901690288699
mordred.ATSC2are,mordred,36.35566595941782,8.834389407341023,5,342,0.03971102518032445
mordred.GATS3c,mordred,36.323533441498874,14.594139761528467,5,343,0.039675927068530514
mordred.GATS7c,mordred,36.28364608772099,15.194126915189445,5,344,0.039632358406852905
d3_morse.223,d3_morse,36.17083963323385,27.56424294375705,5,345,0.03950914075050072
d3_getaway.90,d3_getaway,36.142590202204886,25.131948093315245,5,346,0.0394782841058123
mordred.MAXaasC,mordred,35.97806486189366,9.623798835386866,5,347,0.03929857429278911
rdkit.FpDensityMorgan1,rdkit,35.96772307213396,17.24911876167189,5,348,0.039287278032282824
mordred.VR2_A,mordred,35.941101470030844,29.613314918779462,5,349,0.039258199453096915
mordred.SIC2,mordred,35.79410346131772,26.75458794105717,5,350,0.03909763461481337
d3_whim.54,d3_whim,35.783983102068305,16.87658032767027,5,351,0.039086580221216624
d3_usrcat.42,d3_usrcat,35.750169610604644,9.116910343032718,5,352,0.03904964599444583
mordred.AATSC2dv,mordred,35.67579930145293,7.936815548585897,5,353,0.03896841185551715
d3_getaway.266,d3_getaway,35.663853750377896,33.60611723142252,5,354,0.0389553638183814
d3_mordred3d.FNSA3,d3_mordred3d,35.61808467078954,16.084697611010434,5,355,0.03890537059107971
mordred.GATS6c,mordred,35.600187382660806,6.941662044668495,5,356,0.038885821515556425
mordred.PEOE_VSA7,mordred,35.46171671841294,15.816317976648572,5,357,0.03873457103259673
mordred.EState_VSA9,mordred,35.30515923704952,16.486305512053846,5,358,0.0385635644530025
d3_mordred3d.FNSA5,d3_mordred3d,35.28165137842298,19.62333277913009,5,359,0.03853788699279873
mordred.IC3,mordred,35.24634998254478,15.990399532887444,5,360,0.03849932753903478
mordred.AATSC5v,mordred,35.20269377939403,14.320291106341967,5,361,0.03845164219104716
mordred.PEOE_VSA9,mordred,35.03520482666791,12.46008224664649,5,362,0.03826869524609069
mordred.VSA_EState3,mordred,34.950633149035276,7.459192347864708,5,363,0.03817631822778052
d3_whim.83,d3_whim,34.895718435943124,18.13739966061891,5,364,0.03811633529260868
mordred.MATS2pe,mordred,34.82082769814879,28.611278274688374,5,365,0.03803453269332075
d3_whim.30,d3_whim,34.751380004175005,8.466187477553095,5,366,0.03795867549056212
d3_getaway.44,d3_getaway,34.74554525390268,26.68096356161603,5,367,0.03795230223597111
d3_mordred3d.PPSA3,d3_mordred3d,34.74440765995532,20.296760653657017,5,368,0.0379510596505117
d3_mordred3d.PNSA4,d3_mordred3d,34.72339061703533,16.059059901627563,5,369,0.03792810288989168
d3_scalar.radius_of_gyration,d3_scalar,34.61107896231115,24.407143402002323,5,370,0.03780542569966294
mordred.AATSC1se,mordred,34.59217813499272,17.12922010049209,5,371,0.03778478046570109
mordred.MPC10,mordred,34.445879112370314,8.86541356712415,5,372,0.037624979124757416
d3_autocorr3d.63,d3_autocorr3d,34.410272776708005,14.860309558081553,5,373,0.03758608658752145
d3_mordred3d.FNSA4,d3_mordred3d,34.38073548581451,12.150615853647617,5,374,0.03755382322302307
d3_morse.163,d3_morse,34.34632458500564,12.850583957839154,5,375,0.03751623645044066
mordred.ETA_shape_y,mordred,34.32624053601175,16.235461872428015,5,376,0.03749429879218928
mordred.EState_VSA7,mordred,34.21034271791577,12.255629575344836,5,377,0.03736770446221904
d3_getaway.168,d3_getaway,34.08186843395233,19.840109822606102,5,378,0.03722737295154911
d3_whim.19,d3_whim,34.071762992069125,10.707878454230109,5,379,0.0372163348520812
mordred.SpMAD_D,mordred,33.89256483837962,32.94094018929112,5,380,0.0370205980334688
rdkit.PEOE_VSA6,rdkit,33.876213477179405,14.447000151127181,5,381,0.0370027375625018
d3_getaway.46,d3_getaway,33.798651667125526,24.718849179527044,5,382,0.036918017370729785
d3_getaway.269,d3_getaway,33.75028817076236,15.33500473585585,5,383,0.03686519028116333
d3_autocorr3d.6,d3_autocorr3d,33.68532681129873,17.420097335982863,5,384,0.03679423346842641
rdkit.BCUT2D_LOGPLOW,rdkit,33.67698394618928,9.003281842275815,5,385,0.03678512061853922
mordred.GATS8i,mordred,33.674918957427145,15.869555963719023,5,386,0.03678286504657907
d3_whim.76,d3_whim,33.63951907791197,20.114796105950088,5,387,0.03674419801986646
mordred.SaaNH,mordred,33.57556336186826,22.86010105171076,5,388,0.03667433966400324
mordred.AATSC3d,mordred,33.457091455347836,9.528770254316415,5,389,0.03654493367627508
mordred.SdsCH,mordred,33.41930242329836,14.529225741458573,5,390,0.036503656995910266
mordred.ATSC2se,mordred,33.30680841393769,14.639273399500741,5,391,0.03638078062106009
d3_morse.37,d3_morse,33.301393422856925,9.666496562059283,5,392,0.03637486586633108
d3_getaway.224,d3_getaway,33.01303020566702,18.675437647271597,5,393,0.03605988885582356
mordred.ATSC1d,mordred,32.91432236842811,15.29688634000098,5,394,0.0359520710148723
d3_electroshape.6,d3_electroshape,32.860429763793945,20.55999769766251,5,395,0.03589320452121352
mordred.GATS6are,mordred,32.80840715691447,10.356488247515648,5,396,0.03583638061227886
d3_morse.5,d3_morse,32.763619939237834,27.137884722477565,5,397,0.03578745986548526
mordred.ATS4d,mordred,32.735448472201824,44.632193614710886,5,398,0.03575668838029
rdkit.SlogP_VSA5,rdkit,32.69705378022045,33.843762173047786,5,399,0.035714750142058715
d3_rdf.147,d3_rdf,32.6929289162159,58.42829656784428,2,400,0.03571024458359823
d3_mordred3d.MOMI-Y,d3_mordred3d,32.54074983820319,12.85924318480806,5,401,0.035544020501618076
mordred.BIC5,mordred,32.38734443131834,12.294890784178127,5,402,0.03537645690967611
mordred.AATSC2pe,mordred,32.386693531833586,12.928375331417522,5,403,0.03537574593698048
d3_mordred3d.PNSA5,d3_mordred3d,32.30697275642306,19.3059777689794,5,404,0.03528866752330882
d3_morse.76,d3_morse,32.289737585745755,23.52008504531227,5,405,0.03526984167378327
d3_rdf.189,d3_rdf,32.27732449434698,8.906710059349626,5,406,0.03525628294580802
d3_getaway.192,d3_getaway,32.12899110764265,20.138163589122588,5,407,0.035094259484016024
mordred.GATS3dv,mordred,32.08238705787808,16.72435993399718,5,408,0.035043354224963096
d3_usrcat.32,d3_usrcat,32.05770632103086,9.674315547214544,5,409,0.035016395638549004
mordred.RotRatio,mordred,31.991030763462184,12.51571449328031,5,410,0.03494356641989359
d3_whim.2,d3_whim,31.88715370502323,6.922101719898287,5,411,0.03483010227683726
d3_autocorr3d.53,d3_autocorr3d,31.850461548008024,22.13834791643844,5,412,0.03479002370496409
mordred.ATSC3d,mordred,31.834334166906775,4.260491921181047,5,413,0.03477240788580349
d3_getaway.22,d3_getaway,31.803574981167912,9.116440101654032,5,414,0.034738809854597964
d3_autocorr3d.28,d3_autocorr3d,31.73519095852971,16.556249048207818,5,415,0.03466411449217636
d3_getaway.172,d3_getaway,31.715246724896133,19.72830080144724,5,416,0.034642329553209505
mordred.BCUTp-1l,mordred,31.57226008530706,32.3347045965486,5,417,0.03448614630376746
d3_autocorr3d.66,d3_autocorr3d,31.565342720784248,13.891134495520825,5,418,0.0344785905176335
boltz_tier1.plddt_protein_max,boltz_tier1,31.534764652326704,7.552449490176399,5,419,0.03444519031949551
d3_rdf.131,d3_rdf,31.472512708418073,16.362711316115625,5,420,0.034377192981340864
mordred.SpDiam_A,mordred,31.3926130361855,9.842395724113597,5,421,0.03428991915999293
d3_morse.197,d3_morse,31.384997166879476,17.7600287573584,5,422,0.03428160040224774
mordred.AATSC0c,mordred,31.272608282789587,23.5389077752684,5,423,0.03415883885495373
boltz_tier1.plddt_ligand_min,boltz_tier1,31.22569586019963,13.591156445403191,5,424,0.03410759676254317
d3_morse.219,d3_morse,31.217118372023105,2.6750157963084025,5,425,0.03409822763561418
d3_autocorr3d.54,d3_autocorr3d,31.089592409878968,21.25166247896479,5,426,0.033958931969857324
boltz_tier1.plddt_ligand_std,boltz_tier1,31.012970877625047,6.6996890292961275,5,427,0.03387523883657551
d3_usrcat.31,d3_usrcat,30.966927854157984,14.407852380018971,5,428,0.03382494638240015
boltz_tier1.plddt_ligand_p10,boltz_tier1,30.854079413972794,16.4565232411804,5,429,0.03370168286538037
mordred.BIC4,mordred,30.783702852390707,13.589758268489543,5,430,0.033624811067399535
mordred.ATSC4d,mordred,30.772249798104166,15.917039947837095,5,431,0.033612300980865234
d3_getaway.135,d3_getaway,30.732615265622734,13.87476469698775,5,432,0.03356900847402084
d3_autocorr3d.23,d3_autocorr3d,30.657587384060026,11.212506156086894,5,433,0.033487056073608516
rdkit.Chi4v,rdkit,30.56810423992574,48.99655549497911,5,434,0.03338931429674496
mordred.ATSC0i,mordred,30.518632072396578,18.41186656122136,5,435,0.03333527621385937
mordred.GATS5s,mordred,30.46855936720967,8.587429715998626,5,436,0.033280582168129506
d3_getaway.45,d3_getaway,30.327021038345993,9.918667416127564,5,437,0.03312598089778664
mordred.AATS3s,mordred,30.31795154362917,9.547356871245249,5,438,0.03311607435575068
mordred.BCUTc-1l,mordred,30.276646004989743,14.509236656938034,5,439,0.033070956621232266
mordred.AATSC7d,mordred,30.255863740108907,12.13630394937491,5,440,0.0330482563069289
d3_getaway.268,d3_getaway,30.23021600060165,5.664578228648485,5,441,0.03302024147065749
mordred.ATSC2c,mordred,30.119323817268015,25.40310949073912,5,442,0.03289911475853568
mordred.MAXsCH3,mordred,30.0561028059572,11.365328730041023,5,443,0.03283005891522114
mordred.BCUTm-1l,mordred,30.03992824871093,6.566297973151264,5,444,0.03281239156590606
d3_morse.69,d3_morse,29.992965816892685,9.657815756024219,5,445,0.03276109484878512
mordred.AXp-4d,mordred,29.985680407099427,13.033529844613065,5,446,0.03275313704952291
d3_morse.155,d3_morse,29.863167446944864,7.975933463366876,5,447,0.03261931704878232
d3_morse.137,d3_morse,29.81534816212952,16.54993555613425,5,448,0.03256708439746665
mordred.EState_VSA4,mordred,29.795557243935765,16.585707937605846,5,449,0.03254546692382138
d3_rdf.186,d3_rdf,29.77980955913663,11.243236346840455,5,450,0.0325282658441248
d3_autocorr3d.55,d3_autocorr3d,29.76657494418323,22.425748602624065,5,451,0.032513809772043684
mordred.SMR_VSA3,mordred,29.74780131643638,11.776079698218984,5,452,0.03249330347723359
d3_getaway.226,d3_getaway,29.746048392541706,18.329449705685594,5,453,0.03249138877142134
mordred.ATSC2s,mordred,29.704490556940435,14.174325217557422,5,454,0.032445995454796525
d3_morse.222,d3_morse,29.592914348840715,12.749257018687265,5,455,0.032324121587479146
d3_getaway.212,d3_getaway,29.58659290578216,8.555321402664667,5,456,0.03231721672195545
mordred.RNCG,mordred,29.519307565689086,10.535668114011774,5,457,0.032243721442356245
mordred.AATSC6c,mordred,29.489769679680467,10.085275890093493,5,458,0.032211457427818
mordred.AATS1i,mordred,29.363579472340643,14.410307177015683,5,459,0.03207362079715978
mordred.ATSC1dv,mordred,29.24395288452506,10.881773760277294,5,460,0.03194295355958851
mordred.VSA_EState7,mordred,29.229683507047593,11.631922268234442,5,461,0.0319273672240515
d3_getaway.140,d3_getaway,29.214803497865795,14.672938309416434,5,462,0.031911113900017725
mordred.MAXssCH2,mordred,29.183195237629114,23.063225091623753,5,463,0.031876588431014735
jazzy_pose.sdx,jazzy_pose,29.133965200185777,13.178117606784367,5,464,0.03182281482503203
mordred.MINaasC,mordred,29.068200388923287,14.132692890937438,5,465,0.031750980407834466
d3_rdf.184,d3_rdf,29.051199453696608,10.192047649117425,5,466,0.03173241041196011
d3_rdf.39,d3_rdf,29.017964759655296,15.364693137782021,5,467,0.03169610840133519
mordred.Xpc-4d,mordred,28.990203964337706,25.89845069333208,5,468,0.03166578548982221
rdkit.MaxAbsPartialCharge,rdkit,28.946053294464946,14.507011942819014,5,469,0.03161756003948932
d3_usrcat.58,d3_usrcat,28.938644952327014,8.991276737957167,5,470,0.03160946796213575
boltz_tier1.plddt_protein_p10,boltz_tier1,28.86772255152464,16.30713000462747,5,471,0.03153199994800954
d3_whim.75,d3_whim,28.85469823051244,9.038805402523435,5,472,0.031517773578445867
mordred.SaasC,mordred,28.825005553662777,15.1472651259128,5,473,0.0314853404870162
mordred.GATS6d,mordred,28.776602024957537,8.236541704615437,5,474,0.03143246967041843
d3_getaway.137,d3_getaway,28.731748610176147,11.873585077918957,5,475,0.03138347661701663
mordred.AATSC4s,mordred,28.663546981476248,9.781178450706587,5,476,0.03130898048214555
mordred.AATS5i,mordred,28.632388555258512,16.837364137065148,5,477,0.03127494636351621
d3_usrcat.26,d3_usrcat,28.60773944873363,10.242811800208797,5,478,0.031248022326669383
mordred.ATSC2pe,mordred,28.60178176444024,15.87892003867656,5,479,0.03124151479215591
mordred.MATS2d,mordred,28.55407550241798,20.031438740240645,5,480,0.031189405594801645
mordred.BIC3,mordred,28.47535934820771,2.697991513900444,5,481,0.03110342452144071
d3_getaway.228,d3_getaway,28.462692882865667,6.107017984592751,5,482,0.031089589034980217
mordred.AATSC2s,mordred,28.461329621449114,23.841176115171223,5,483,0.031088099954612376
boltz_tier1.plddt_res281,boltz_tier1,28.458252767845988,9.70516505301626,5,484,0.031084739130166295
d3_getaway.184,d3_getaway,28.418109907954932,13.880969606055402,5,485,0.031040891381050012
d3_usrcat.47,d3_usrcat,28.30596327772364,13.027479028268235,5,486,0.03091839444585497
mordred.ETA_alpha,mordred,28.289351601153612,49.7788729416729,3,487,0.030900249634333812
d3_usrcat.20,d3_usrcat,28.278023295477034,6.7859261920943545,5,488,0.030887875809784016
mordred.BalabanJ,mordred,28.25142964757979,28.453490749140315,5,489,0.030858827764770533
d3_getaway.156,d3_getaway,28.234265459887684,21.870323086126984,5,490,0.03084007944943499
mordred.JGI4,mordred,28.212055011466145,13.279269161024413,5,491,0.030815819140807478
d3_rdf.200,d3_rdf,28.168919119238854,8.539628392437587,5,492,0.03076870212459532
mordred.ATSC2Z,mordred,28.122302366420627,11.92630167366032,5,493,0.030717782990090783
d3_morse.202,d3_morse,28.07994060665369,6.031981360577344,5,494,0.030671511553042555
mordred.SpMax_A,mordred,28.015158179402352,19.698337227464798,5,495,0.03060075018663843
d3_rdf.183,d3_rdf,27.95514320190996,11.98928186703982,5,496,0.03053519627036421
d3_getaway.145,d3_getaway,27.920385495945812,6.182583357244523,5,497,0.030497230685074338
mordred.C1SP2,mordred,27.897601269185543,6.251729889130173,5,498,0.030472343642608896
mordred.ATSC7v,mordred,27.88912500087172,11.24349305461068,5,499,0.030463085077387698
d3_whim.52,d3_whim,27.821312409825623,11.224115838550247,5,500,0.030389013885470034
rdkit.BCUT2D_MRLOW,rdkit,27.805877979472278,6.931355187040568,5,501,0.030372154971288957
d3_mordred3d.MOMI-X,d3_mordred3d,27.786655067652465,7.5494104776177435,5,502,0.030351157926807145
mordred.GATS4c,mordred,27.704127239063382,15.900708423071842,5,503,0.030261013389698766
d3_morse.206,d3_morse,27.695624332875013,12.549941874158547,5,504,0.030251725728124117
mordred.BCUTi-1h,mordred,27.61608498878777,17.399941448377387,5,505,0.030164845490545718
mordred.VSA_EState6,mordred,27.52633705958724,13.229888127408117,5,506,0.03006681449091165
d3_rdf.38,d3_rdf,27.45961022078991,13.911729378700565,5,507,0.029993929258149244
mordred.ATSC7c,mordred,27.459392491728067,12.868687624270697,5,508,0.02999369143430448
d3_usr.11,d3_usr,27.434737234935163,10.186064578467695,5,509,0.029966760679565364
d3_mordred3d.PNSA2,d3_mordred3d,27.41660299152136,23.760606214578367,5,510,0.029946952779535817
d3_whim.68,d3_whim,27.395450804568828,23.080961740618548,5,511,0.029923848402088064
mordred.JGI5,mordred,27.392417761310934,6.357073150576728,5,512,0.029920535431358232
