corr_cap,bag_frac,n_bags,init_top_n,blend_lambda,pool_size,nonzero_weights,candidate_raw_mae,candidate_cal_mae,candidate_cal_sp,candidate_resid_r_vs_id48,id48_proxy_mae,id48_proxy_sp,blend_proxy_mae,blend_proxy_sp,delta_proxy_mae,delta_proxy_sp,test_mean_shift_vs_id48,test_mean_abs_shift_vs_id48,test_p90_abs_shift_vs_id48,test_max_abs_shift_vs_id48,test_pearson_vs_id48,top_weights_json
0.86,0.5,20,1,0.4,25,19,0.4213599641571031,0.41679808467242596,0.8334870653865334,0.9381653245806326,0.3990535282803186,0.8425250499626794,0.39928543143242756,0.8437868355491592,0.00023190315210896983,0.0012617855864798244,-0.05443929122648166,0.08869020126604493,0.17282138450027987,0.37246697874662305,0.9929974018416194,"[[""lgbm_mordred_singleconc_umap_default"", 0.2975206611570248], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.1140495867768595], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1140495867768595], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.10785123966942149], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09214876033057852], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.048347107438016526], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.04504132231404959], [""tabpfn_pooled_boltz_umap_default"", 0.03636363636363636]]"
0.94,0.35,40,1,0.2,41,31,0.4089546021156434,0.407042281028381,0.8373815419332754,0.9808817804267558,0.3990535282803186,0.8425250499626794,0.39929846721923873,0.8426314153648163,0.0002449389389201362,0.00010636540213693202,-0.014620816120293572,0.023865308586821912,0.046342594131067116,0.0859591012464751,0.9995220279657275,"[[""lgbm_mordred_singleconc_umap_default"", 0.16177685950413223], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1328512396694215], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.13037190082644629], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.12272727272727273], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.08925619834710743], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08863636363636364], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.04896694214876033], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.042355371900826444]]"
0.94,0.35,40,3,0.2,41,31,0.4089770138287754,0.40706414318077905,0.8373486338205305,0.9808865215987964,0.3990535282803186,0.8425250499626794,0.3993031680860881,0.8426304875122828,0.0002496398057695304,0.00010543754960334883,-0.014591750633243398,0.02384313852213732,0.04632271222060602,0.08594939588348538,0.9995222904073252,"[[""lgbm_mordred_singleconc_umap_default"", 0.16158536585365854], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1329268292682927], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.1298780487804878], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.12296747967479675], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08943089430894309], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.08902439024390243], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.04878048780487805], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.04207317073170732]]"
0.9,0.5,20,3,0.1,34,22,0.4183781635329304,0.4158783707013733,0.8320537646568585,0.963075833870267,0.3990535282803186,0.8425250499626794,0.39930470335450163,0.8425513883586112,0.00025117507418304097,2.6338395931801983e-05,-0.010725951296691396,0.016206625396568867,0.03144806719752644,0.055538309345339876,0.9997971576749696,"[[""lgbm_mordred_singleconc_umap_default"", 0.19959349593495934], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.1288617886178862], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.1073170731707317], [""chemprop_pretrain_finetune_frozen_umap"", 0.09308943089430895], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07317073170731707], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.0540650406504065], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.044715447154471545], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.04390243902439024]]"
0.9,0.5,20,1,0.1,34,22,0.41836643882867625,0.4158668710257253,0.8320480051727049,0.9631061080999807,0.3990535282803186,0.8425250499626794,0.39930488471803477,0.8425496207627522,0.000251356437716177,2.4570800072787335e-05,-0.010733162933922508,0.01620966502756442,0.031425686986494485,0.055641603886801505,0.9997971221796815,"[[""lgbm_mordred_singleconc_umap_default"", 0.19958677685950413], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.12851239669421488], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10826446280991736], [""chemprop_pretrain_finetune_frozen_umap"", 0.09380165289256198], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07231404958677685], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05413223140495868], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.04462809917355372], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.043801652892561986]]"
0.86,0.5,20,3,0.4,25,19,0.4214652713447457,0.41691475376852144,0.8333736655380175,0.9382860434537178,0.3990535282803186,0.8425250499626794,0.39934250172435987,0.843727176060279,0.0002889734440412739,0.0012021260975996206,-0.054073678375140516,0.08840854188184982,0.17218594663359213,0.37141634406720403,0.9930199541753632,"[[""lgbm_mordred_singleconc_umap_default"", 0.2959349593495935], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.11463414634146342], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11219512195121951], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.108130081300813], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.091869918699187], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.05], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.04552845528455285], [""tabpfn_pooled_boltz_umap_default"", 0.03536585365853658]]"
0.86,0.35,20,1,0.1,25,20,0.43349462614919787,0.42977053960666545,0.8206959142681305,0.9377625593875024,0.3990535282803186,0.8425250499626794,0.39938928778707905,0.8423780332380961,0.00033575950676045796,-0.00014701672458328208,-0.0063481934942791075,0.018113520035337942,0.037006560112307345,0.08788790745772523,0.9996432929777609,"[[""lgbm_mordred_singleconc_umap_default"", 0.16735537190082644], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1371900826446281], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.13429752066115702], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11074380165289256], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.06570247933884298], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.0603305785123967], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.05289256198347107], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.05]]"
0.86,0.35,20,3,0.1,25,20,0.4335450682237461,0.42982468772710036,0.820634960791524,0.9377670895069635,0.3990535282803186,0.8425250499626794,0.39939552983814824,0.8423738098305966,0.000342001557829652,-0.00015124013208278608,-0.006305503066765664,0.0180909743156026,0.03697600550683636,0.08779389534438131,0.9996437214972422,"[[""lgbm_mordred_singleconc_umap_default"", 0.16666666666666666], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1369918699186992], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.13455284552845528], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11056910569105691], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.06626016260162601], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.05934959349593496], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.053252032520325204], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.05040650406504065]]"
0.9,0.35,40,1,0.1,34,27,0.42163175835473116,0.41781688508664805,0.8299142208495035,0.9616090882600972,0.3990535282803186,0.8425250499626794,0.3994221935800746,0.8423913490592548,0.00036866529975598805,-0.00013370090342457175,-0.008572722193843986,0.015611045536259,0.03100925808203119,0.05979341350411982,0.9997753360628304,"[[""lgbm_mordred_singleconc_umap_default"", 0.18429752066115704], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.0884297520661157], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07396694214876033], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06487603305785124], [""chemprop_pretrain_finetune_frozen_umap"", 0.0640495867768595], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.06115702479338843], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.056818181818181816], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.055991735537190085]]"
0.9,0.35,40,3,0.1,34,27,0.4216400114306159,0.4178315148659579,0.8299015993322866,0.9616120539924043,0.3990535282803186,0.8425250499626794,0.399424548626019,0.8423867156310739,0.0003710203457004124,-0.00013833433160548303,-0.008553484068279289,0.015600809778556188,0.03101325477704471,0.05958429653007613,0.9997754391285251,"[[""lgbm_mordred_singleconc_umap_default"", 0.18414634146341463], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.0886178861788618], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07439024390243902], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06463414634146342], [""chemprop_pretrain_finetune_frozen_umap"", 0.0644308943089431], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.06117886178861789], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.056504065040650406], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.05609756097560976]]"
0.94,0.5,20,1,0.3,41,23,0.40856037630118985,0.4066745214205984,0.8380087903707018,0.9804783169091783,0.3990535282803186,0.8425250499626794,0.39947983291206085,0.8426475857721117,0.0004263046317422581,0.00012253580943233366,-0.02405638326494145,0.03794221754566689,0.07293946598661806,0.13373621658628565,0.9988082119050334,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.17727272727272728], [""lgbm_mordred_singleconc_umap_default"", 0.17231404958677685], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1318181818181818], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11074380165289256], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.07933884297520662], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.06074380165289256], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05909090909090909], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.05702479338842975]]"
0.94,0.5,20,3,0.3,41,23,0.40859853181228356,0.406716653847359,0.8379859352480105,0.9804864863637258,0.3990535282803186,0.8425250499626794,0.3994936488338877,0.8426398170259602,0.0004401205535691233,0.00011476706328084063,-0.02406084515985801,0.03793112940462786,0.07302162730889547,0.1336948936357336,0.9988090400526332,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.17560975609756097], [""lgbm_mordred_singleconc_umap_default"", 0.1719512195121951], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.13170731707317074], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11016260162601627], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08211382113821138], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.06016260162601626], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05934959349593496], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.056504065040650406]]"
0.94,0.35,20,1,0.1,41,26,0.41420778244247913,0.4126823856891119,0.8320593978962447,0.9811826038292015,0.3990535282803186,0.8425250499626794,0.3996424588751566,0.8420851253375556,0.0005889305948379997,-0.0004399246251237665,-0.004630594292373845,0.010275202427310509,0.020768913457348683,0.03925924861135588,0.9998937660593541,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.2413223140495868], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.16487603305785123], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1128099173553719], [""lgbm_mordred_singleconc_umap_default"", 0.09917355371900827], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05702479338842975], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.050826446280991734], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.047520661157024795], [""chemprop_pretrain_finetune_frozen_umap"", 0.03595041322314049]]"
0.94,0.35,20,3,0.1,41,27,0.4142423631376812,0.41272166239477376,0.831999176520908,0.9811572955170913,0.3990535282803186,0.8425250499626794,0.3996453841522719,0.8420839805943132,0.0005918558719533173,-0.00044106936836618704,-0.004606915919194428,0.010260897171003492,0.02072024905392347,0.03927332006420059,0.9998938695090407,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.24024390243902438], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.16585365853658537], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11341463414634147], [""lgbm_mordred_singleconc_umap_default"", 0.09878048780487805], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.056504065040650406], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.05], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.048373983739837395], [""chemprop_pretrain_finetune_frozen_umap"", 0.03577235772357724]]"
0.94,0.35,40,1,0.3,41,31,0.4089546021156434,0.407042281028381,0.8373815419332754,0.9808817804267558,0.3990535282803186,0.8425250499626794,0.39966210354863174,0.8424465268166136,0.0006085752683131496,-7.852314606582311e-05,-0.021931224180440995,0.03579796288023323,0.06951389119660156,0.12893865186971265,0.9989103080670964,"[[""lgbm_mordred_singleconc_umap_default"", 0.16177685950413223], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1328512396694215], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.13037190082644629], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.12272727272727273], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.08925619834710743], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08863636363636364], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.04896694214876033], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.042355371900826444]]"
0.94,0.35,40,3,0.3,41,31,0.4089770138287754,0.40706414318077905,0.8373486338205305,0.9808865215987964,0.3990535282803186,0.8425250499626794,0.3996692078694547,0.8424342042111537,0.0006156795891361089,-9.08457515257366e-05,-0.021887625949865708,0.035764707783206305,0.06948406833090921,0.12892409382522807,0.9989109045513372,"[[""lgbm_mordred_singleconc_umap_default"", 0.16158536585365854], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1329268292682927], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.1298780487804878], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.12296747967479675], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08943089430894309], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.08902439024390243], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.04878048780487805], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.04207317073170732]]"
0.9,0.35,20,1,0.1,34,26,0.42362514467334145,0.4202200052198839,0.8276113492061217,0.9625357870953772,0.3990535282803186,0.8425250499626794,0.39970948492732533,0.8421458658131112,0.0006559566470067391,-0.00037918414956816804,-0.007198258200233324,0.014328969286488373,0.029545173234455647,0.05655132183441891,0.999800719517833,"[[""lgbm_mordred_singleconc_umap_default"", 0.1524793388429752], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10330578512396695], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07892561983471075], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.07727272727272727], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.0768595041322314], [""chemprop_pretrain_finetune_frozen_umap"", 0.05495867768595041], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05495867768595041], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.049586776859504134]]"
0.9,0.35,20,3,0.1,34,26,0.42366409918298853,0.4202682002974034,0.8275632095311264,0.9625132533102807,0.3990535282803186,0.8425250499626794,0.3997135529535693,0.8421428948754673,0.0006600246732507142,-0.00038215508721206604,-0.007160315905705098,0.014307151161135102,0.02968614018281031,0.05676609185412662,0.9998009721435154,"[[""lgbm_mordred_singleconc_umap_default"", 0.15203252032520326], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10325203252032521], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07967479674796749], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.07723577235772358], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.07682926829268293], [""chemprop_pretrain_finetune_frozen_umap"", 0.055284552845528454], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05447154471544716], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.04878048780487805]]"
0.9,0.5,20,3,0.2,34,22,0.4183781635329304,0.4158783707013733,0.8320537646568585,0.963075833870267,0.3990535282803186,0.8425250499626794,0.399819654827697,0.8423273399181075,0.0007661265473783985,-0.00019771004457191932,-0.021451902593382796,0.03241325079313771,0.06289613439505289,0.11107661869067886,0.999175312031748,"[[""lgbm_mordred_singleconc_umap_default"", 0.19959349593495934], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.1288617886178862], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.1073170731707317], [""chemprop_pretrain_finetune_frozen_umap"", 0.09308943089430895], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07317073170731707], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.0540650406504065], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.044715447154471545], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.04390243902439024]]"
0.9,0.5,20,1,0.2,34,22,0.41836643882867625,0.4158668710257253,0.8320480051727049,0.9631061080999807,0.3990535282803186,0.8425250499626794,0.3998199483928443,0.8423274651481815,0.0007664201125257009,-0.00019758481449794196,-0.021466325867844978,0.03241933005512879,0.06285137397298861,0.11128320777360301,0.9991751746997989,"[[""lgbm_mordred_singleconc_umap_default"", 0.19958677685950413], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.12851239669421488], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10826446280991736], [""chemprop_pretrain_finetune_frozen_umap"", 0.09380165289256198], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07231404958677685], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05413223140495868], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.04462809917355372], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.043801652892561986]]"
0.9,0.5,40,1,0.4,34,23,0.4147158954935799,0.4115411215367025,0.8362079562007889,0.960361656821914,0.3990535282803186,0.8425250499626794,0.39982119150319656,0.8429593338227747,0.0007676632228779678,0.00043428386009525255,-0.05398671326863851,0.07503472503668293,0.14311115775058597,0.24585336905492738,0.9958540675682948,"[[""lgbm_mordred_singleconc_umap_default"", 0.2599173553719008], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.10433884297520661], [""chemprop_pretrain_finetune_frozen_umap"", 0.09421487603305785], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.08884297520661157], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06363636363636363], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05826446280991736], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05227272727272727], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.04855371900826446]]"
0.9,0.5,40,3,0.4,34,23,0.414718868114247,0.4115527751766271,0.8362115664798166,0.960321927682453,0.3990535282803186,0.8425250499626794,0.3998216758901133,0.8429637083350292,0.0007681476097947115,0.0004386583723497983,-0.053984538344572314,0.07504053338666104,0.14306285277674302,0.24559910308199306,0.9958528354466623,"[[""lgbm_mordred_singleconc_umap_default"", 0.2599593495934959], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.10508130081300814], [""chemprop_pretrain_finetune_frozen_umap"", 0.09390243902439024], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.08821138211382114], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06402439024390244], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.057926829268292686], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05203252032520325], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.04796747967479675]]"
0.86,0.35,40,1,0.2,25,24,0.43097920030178466,0.4271323841325602,0.8231572640205537,0.938691526645899,0.3990535282803186,0.8425250499626794,0.39990496000024484,0.8421539937607174,0.0008514317199262433,-0.0003710562019619834,-0.01469945107702967,0.03710779944345159,0.07604889995935767,0.17520647174559212,0.99853201277052,"[[""lgbm_mordred_singleconc_umap_default"", 0.1871900826446281], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.12272727272727273], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.11095041322314049], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1024793388429752], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09442148760330578], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.04504132231404959], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.04421487603305785], [""tabpfn_pooled_boltz_umap_default"", 0.04400826446280992]]"
0.86,0.35,40,3,0.2,25,24,0.43101125862272716,0.4271638194476918,0.8231238458552722,0.9387006206954374,0.3990535282803186,0.8425250499626794,0.3999134932455189,0.8421472233882892,0.0008599649652002994,-0.0003778265743902276,-0.014649207779153387,0.037078091025873554,0.07600463537531647,0.17501711389929575,0.9985332169058676,"[[""lgbm_mordred_singleconc_umap_default"", 0.18678861788617887], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.12195121951219512], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.11138211382113822], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.10203252032520325], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09491869918699188], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.044715447154471545], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.04451219512195122], [""tabpfn_pooled_boltz_umap_default"", 0.04390243902439024]]"
0.94,0.5,20,1,0.4,41,23,0.40856037630118985,0.4066745214205984,0.8380087903707018,0.9804783169091783,0.3990535282803186,0.8425250499626794,0.3999453601747443,0.8423993661516096,0.0008918318944257098,-0.00012568381106980997,-0.032075177686588234,0.05058962339422229,0.09725262131549074,0.17831495544838027,0.9978537355522014,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.17727272727272728], [""lgbm_mordred_singleconc_umap_default"", 0.17231404958677685], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1318181818181818], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11074380165289256], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.07933884297520662], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.06074380165289256], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05909090909090909], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.05702479338842975]]"
0.94,0.5,20,3,0.4,41,23,0.40859853181228356,0.406716653847359,0.8379859352480105,0.9804864863637258,0.3990535282803186,0.8425250499626794,0.39996338903097833,0.8423829092625514,0.0009098607506597411,-0.00014214070012796842,-0.032081126879810316,0.050574839206170286,0.09736216974519378,0.17825985818097756,0.9978552709156091,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.17560975609756097], [""lgbm_mordred_singleconc_umap_default"", 0.1719512195121951], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.13170731707317074], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11016260162601627], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08211382113821138], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.06016260162601626], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05934959349593496], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.056504065040650406]]"
0.9,0.35,40,1,0.2,34,27,0.42163175835473116,0.41781688508664805,0.8299142208495035,0.9616090882600972,0.3990535282803186,0.8425250499626794,0.4000846985970875,0.8420013777044181,0.0010311703167689146,-0.0005236722582613318,-0.017145444387687947,0.031222091072517937,0.0620185161640622,0.11958682700823875,0.9990854051167378,"[[""lgbm_mordred_singleconc_umap_default"", 0.18429752066115704], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.0884297520661157], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07396694214876033], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06487603305785124], [""chemprop_pretrain_finetune_frozen_umap"", 0.0640495867768595], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.06115702479338843], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.056818181818181816], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.055991735537190085]]"
0.9,0.35,40,3,0.2,34,27,0.4216400114306159,0.4178315148659579,0.8299015993322866,0.9616120539924043,0.3990535282803186,0.8425250499626794,0.40008948412509876,0.8419981384649344,0.0010359558447801676,-0.0005269114977449751,-0.017106968136558588,0.031201619557112308,0.06202650955408924,0.11916859306015226,0.9990858021672756,"[[""lgbm_mordred_singleconc_umap_default"", 0.18414634146341463], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.0886178861788618], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07439024390243902], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06463414634146342], [""chemprop_pretrain_finetune_frozen_umap"", 0.0644308943089431], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.06117886178861789], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.056504065040650406], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.05609756097560976]]"
