compound,ftmap_ca_rmsd,hotspot_Z_xyz,hotspot_Y_xyz,hotspot_X_xyz,hotspot_W_xyz,source,ligand_centroid,dist_to_Z,dist_to_nearest_top4,nearest_top4_chain,n_top4_within_5A,error
x03244-1,0.564593915144998,"-5.38,-2.47,-0.72","-5.80,4.42,-5.91","-12.95,0.05,-9.29","6.27,5.82,-7.98",gnina_refined,"-4.48,1.63,-4.76",5.821794812358713,3.2944455784373456,Y,1.0,
x03244-1,0.564593915144998,"-5.38,-2.47,-0.72","-5.80,4.42,-5.91","-12.95,0.05,-9.29","6.27,5.82,-7.98",template_transferred,"-4.91,-2.08,-3.74",3.082094786533966,3.082094786533966,Z,1.0,
x03244-1,0.564593915144998,"-5.38,-2.47,-0.72","-5.80,4.42,-5.91","-12.95,0.05,-9.29","6.27,5.82,-7.98",posit,"-4.45,3.62,-6.58",8.497982165136783,1.701103529697038,Y,1.0,
x03250-1,0.9841093433695971,"2.29,5.96,-0.45","2.86,2.43,7.42","8.30,9.48,8.96","3.43,-9.40,4.02",boltz_model_0,"3.90,3.14,3.85",5.3869063911479484,3.7831128239482514,Y,1.0,
x03250-1,0.9841093433695971,"2.29,5.96,-0.45","2.86,2.43,7.42","8.30,9.48,8.96","3.43,-9.40,4.02",boltz_model_1,"3.59,3.09,3.92",5.37939791447487,3.635347071053885,Y,1.0,
x03250-1,0.9841093433695971,"2.29,5.96,-0.45","2.86,2.43,7.42","8.30,9.48,8.96","3.43,-9.40,4.02",boltz_model_2,"4.00,3.38,3.61",5.103314763039284,4.0861390135059,Y,1.0,
x03250-1,0.9841093433695971,"2.29,5.96,-0.45","2.86,2.43,7.42","8.30,9.48,8.96","3.43,-9.40,4.02",boltz_model_3,"3.80,3.47,3.96",5.285836138965681,3.726472107132659,Y,1.0,
x03250-1,0.9841093433695971,"2.29,5.96,-0.45","2.86,2.43,7.42","8.30,9.48,8.96","3.43,-9.40,4.02",boltz_model_4,"4.71,3.73,4.08",5.6014741206566905,4.02688023951059,Y,1.0,
x03250-1,0.9841093433695971,"2.29,5.96,-0.45","2.86,2.43,7.42","8.30,9.48,8.96","3.43,-9.40,4.02",gnina_refined,"4.09,3.16,4.06",5.600122809653474,3.6482050461739797,Y,1.0,
x03250-1,0.9841093433695971,"2.29,5.96,-0.45","2.86,2.43,7.42","8.30,9.48,8.96","3.43,-9.40,4.02",template_transferred,"4.87,1.00,5.12",7.88624279882731,3.3759963398301958,Y,1.0,
x03250-1,0.9841093433695971,"2.29,5.96,-0.45","2.86,2.43,7.42","8.30,9.48,8.96","3.43,-9.40,4.02",posit,,,,,,pdb_missing
x03252-1,0.901993709971996,"0.92,5.37,2.87","2.07,5.94,-5.67","3.24,14.71,-3.80","-6.77,-1.88,-9.19",boltz_model_0,"0.99,5.41,-0.62",3.486054407483238,3.486054407483238,Z,1.0,
x03252-1,0.901993709971996,"0.92,5.37,2.87","2.07,5.94,-5.67","3.24,14.71,-3.80","-6.77,-1.88,-9.19",boltz_model_1,"0.95,5.34,-0.48",3.3486290815916235,3.348629081591623,Z,1.0,
x03252-1,0.901993709971996,"0.92,5.37,2.87","2.07,5.94,-5.67","3.24,14.71,-3.80","-6.77,-1.88,-9.19",boltz_model_2,"1.18,5.57,-0.57",3.4516160180164808,3.4516160180164808,Z,1.0,
x03252-1,0.901993709971996,"0.92,5.37,2.87","2.07,5.94,-5.67","3.24,14.71,-3.80","-6.77,-1.88,-9.19",boltz_model_3,"0.96,5.38,-0.65",3.5235826040668985,3.5235826040668985,Z,1.0,
x03252-1,0.901993709971996,"0.92,5.37,2.87","2.07,5.94,-5.67","3.24,14.71,-3.80","-6.77,-1.88,-9.19",boltz_model_4,"0.80,5.33,-0.27",3.1448934328935585,3.1448934328935585,Z,1.0,
x03252-1,0.901993709971996,"0.92,5.37,2.87","2.07,5.94,-5.67","3.24,14.71,-3.80","-6.77,-1.88,-9.19",gnina_refined,"1.20,5.17,-0.62",3.500938133078458,3.500938133078458,Z,1.0,
x03252-1,0.901993709971996,"0.92,5.37,2.87","2.07,5.94,-5.67","3.24,14.71,-3.80","-6.77,-1.88,-9.19",template_transferred,"-2.45,5.31,-3.15",6.900994275336803,5.218794856003891,Y,0.0,
x03252-1,0.901993709971996,"0.92,5.37,2.87","2.07,5.94,-5.67","3.24,14.71,-3.80","-6.77,-1.88,-9.19",posit,"-0.94,6.17,-5.85",8.950379011909963,3.0233649663071738,Y,1.0,
x03259-1,1.0461401047311307,"-3.55,5.31,0.66","-8.58,-1.61,-0.57","-14.45,3.18,4.35","0.03,-10.32,0.81",boltz_model_0,"-6.44,-0.39,0.36",6.401550742053105,2.623285506100641,Y,1.0,
x03259-1,1.0461401047311307,"-3.55,5.31,0.66","-8.58,-1.61,-0.57","-14.45,3.18,4.35","0.03,-10.32,0.81",boltz_model_1,"-6.37,-0.18,0.44",6.171014163957235,2.8164639397514044,Y,1.0,
x03259-1,1.0461401047311307,"-3.55,5.31,0.66","-8.58,-1.61,-0.57","-14.45,3.18,4.35","0.03,-10.32,0.81",boltz_model_2,"-6.37,-0.24,0.62",6.220526211667952,2.85684270373043,Y,1.0,
x03259-1,1.0461401047311307,"-3.55,5.31,0.66","-8.58,-1.61,-0.57","-14.45,3.18,4.35","0.03,-10.32,0.81",boltz_model_3,"-6.18,-0.52,0.64",6.396336010051179,2.8941671478308946,Y,1.0,
x03259-1,1.0461401047311307,"-3.55,5.31,0.66","-8.58,-1.61,-0.57","-14.45,3.18,4.35","0.03,-10.32,0.81",boltz_model_4,"-6.00,-0.34,0.91",6.167681126581036,3.2223498212434025,Y,1.0,
x03259-1,1.0461401047311307,"-3.55,5.31,0.66","-8.58,-1.61,-0.57","-14.45,3.18,4.35","0.03,-10.32,0.81",gnina_refined,"-6.53,-0.27,0.27",6.337686365908649,2.58281083289962,Y,1.0,
x03259-1,1.0461401047311307,"-3.55,5.31,0.66","-8.58,-1.61,-0.57","-14.45,3.18,4.35","0.03,-10.32,0.81",template_transferred,"-5.19,2.16,-1.41",4.106316928214659,4.106316928214659,Z,1.0,
x03259-1,1.0461401047311307,"-3.55,5.31,0.66","-8.58,-1.61,-0.57","-14.45,3.18,4.35","0.03,-10.32,0.81",posit,"-5.37,-2.57,-0.18",8.134182261737681,3.3674792179171575,Y,1.0,
x03260-1,1.1472106894157976,"6.31,3.79,0.69","4.45,1.09,8.68","13.16,3.01,10.14","-2.78,-8.44,5.71",boltz_model_0,"5.98,0.94,3.97",4.361132413276545,4.361132413276545,Z,2.0,
x03260-1,1.1472106894157976,"6.31,3.79,0.69","4.45,1.09,8.68","13.16,3.01,10.14","-2.78,-8.44,5.71",boltz_model_1,"6.10,1.20,3.99",4.20089080406262,4.20089080406262,Z,2.0,
x03260-1,1.1472106894157976,"6.31,3.79,0.69","4.45,1.09,8.68","13.16,3.01,10.14","-2.78,-8.44,5.71",boltz_model_2,"6.16,0.78,3.89",4.397108117896812,4.397108117896812,Z,1.0,
x03260-1,1.1472106894157976,"6.31,3.79,0.69","4.45,1.09,8.68","13.16,3.01,10.14","-2.78,-8.44,5.71",boltz_model_3,"6.41,1.05,3.92",4.235890875819222,4.235890875819222,Z,1.0,
x03260-1,1.1472106894157976,"6.31,3.79,0.69","4.45,1.09,8.68","13.16,3.01,10.14","-2.78,-8.44,5.71",boltz_model_4,"6.11,1.01,3.85",4.219121294824183,4.219121294824183,Z,1.0,
x03260-1,1.1472106894157976,"6.31,3.79,0.69","4.45,1.09,8.68","13.16,3.01,10.14","-2.78,-8.44,5.71",gnina_refined,"5.53,1.34,4.31",4.441916247885917,4.441916247885917,Z,2.0,
x03260-1,1.1472106894157976,"6.31,3.79,0.69","4.45,1.09,8.68","13.16,3.01,10.14","-2.78,-8.44,5.71",template_transferred,"5.52,0.57,3.75",4.5138868306598345,4.5138868306598345,Z,1.0,
x03260-1,1.1472106894157976,"6.31,3.79,0.69","4.45,1.09,8.68","13.16,3.01,10.14","-2.78,-8.44,5.71",posit,"6.11,2.35,4.11",3.7174631789720545,3.7174631789720545,Z,1.0,
x03264-1,0.74074873926628,"-5.74,3.30,-2.20","2.15,6.80,-2.42","-1.30,11.37,-9.41","8.69,-3.37,-0.06",boltz_model_0,"-0.70,4.56,-2.92",5.247368265770752,3.660364249270468,Y,1.0,
x03264-1,0.74074873926628,"-5.74,3.30,-2.20","2.15,6.80,-2.42","-1.30,11.37,-9.41","8.69,-3.37,-0.06",boltz_model_1,"-0.80,4.70,-3.08",5.213085823834886,3.6786909080669563,Y,1.0,
x03264-1,0.74074873926628,"-5.74,3.30,-2.20","2.15,6.80,-2.42","-1.30,11.37,-9.41","8.69,-3.37,-0.06",boltz_model_2,"-0.53,4.30,-2.77",5.343984451727888,3.6783964069487243,Y,1.0,
x03264-1,0.74074873926628,"-5.74,3.30,-2.20","2.15,6.80,-2.42","-1.30,11.37,-9.41","8.69,-3.37,-0.06",boltz_model_3,"-0.64,4.68,-3.09",5.359567066377357,3.5701374891084248,Y,1.0,
x03264-1,0.74074873926628,"-5.74,3.30,-2.20","2.15,6.80,-2.42","-1.30,11.37,-9.41","8.69,-3.37,-0.06",boltz_model_4,"-1.03,4.93,-3.58",5.17339391214296,3.869361117187429,Y,1.0,
x03264-1,0.74074873926628,"-5.74,3.30,-2.20","2.15,6.80,-2.42","-1.30,11.37,-9.41","8.69,-3.37,-0.06",gnina_refined,"-0.78,4.11,-2.27",5.031690688461394,3.9763261305360555,Y,1.0,
x03264-1,0.74074873926628,"-5.74,3.30,-2.20","2.15,6.80,-2.42","-1.30,11.37,-9.41","8.69,-3.37,-0.06",template_transferred,"3.68,6.64,-5.55",10.548992186553209,3.4905730419609546,Y,1.0,
x03264-1,0.74074873926628,"-5.74,3.30,-2.20","2.15,6.80,-2.42","-1.30,11.37,-9.41","8.69,-3.37,-0.06",posit,"0.55,5.02,-2.08",6.524168397449548,2.4202957308588964,Y,1.0,
x03271-1,1.202645041811835,"-2.93,0.26,-3.20","-6.85,3.71,3.67","-11.15,8.58,-2.62","2.93,4.42,11.14",boltz_model_0,"-4.72,3.36,1.37",5.810148062551134,3.1533869822940805,Y,1.0,
x03271-1,1.202645041811835,"-2.93,0.26,-3.20","-6.85,3.71,3.67","-11.15,8.58,-2.62","2.93,4.42,11.14",boltz_model_1,"-4.70,3.37,1.86",6.1955770008051125,2.8385598596624297,Y,1.0,
x03271-1,1.202645041811835,"-2.93,0.26,-3.20","-6.85,3.71,3.67","-11.15,8.58,-2.62","2.93,4.42,11.14",boltz_model_2,"-4.86,3.52,1.50",6.034895500331779,2.9570156443207734,Y,1.0,
x03271-1,1.202645041811835,"-2.93,0.26,-3.20","-6.85,3.71,3.67","-11.15,8.58,-2.62","2.93,4.42,11.14",boltz_model_3,"-4.56,3.51,1.56",5.987824396211012,3.127865963543553,Y,1.0,
x03271-1,1.202645041811835,"-2.93,0.26,-3.20","-6.85,3.71,3.67","-11.15,8.58,-2.62","2.93,4.42,11.14",boltz_model_4,"-5.06,3.62,1.34",6.038711774613839,2.940449380517192,Y,1.0,
x03271-1,1.202645041811835,"-2.93,0.26,-3.20","-6.85,3.71,3.67","-11.15,8.58,-2.62","2.93,4.42,11.14",gnina_refined,"-3.71,3.80,2.05",6.378496368588102,3.5369823749490816,Y,1.0,
x03271-1,1.202645041811835,"-2.93,0.26,-3.20","-6.85,3.71,3.67","-11.15,8.58,-2.62","2.93,4.42,11.14",template_transferred,"-5.36,-0.58,-0.03",4.08296140340028,4.08296140340028,Z,1.0,
x03271-1,1.202645041811835,"-2.93,0.26,-3.20","-6.85,3.71,3.67","-11.15,8.58,-2.62","2.93,4.42,11.14",posit,"-3.18,1.72,1.65",5.075634904557457,4.64552121489237,Y,1.0,
x03273-1,1.1560007659385634,"-4.59,6.09,0.83","-2.62,2.29,8.33","-3.68,10.66,11.57","6.26,-5.21,4.24",boltz_model_0,"-3.40,5.36,3.15",2.7096752495798087,2.7096752495798087,Z,1.0,
x03273-1,1.1560007659385634,"-4.59,6.09,0.83","-2.62,2.29,8.33","-3.68,10.66,11.57","6.26,-5.21,4.24",boltz_model_1,"-2.86,5.35,2.87",2.7795582877477396,2.7795582877477396,Z,1.0,
x03273-1,1.1560007659385634,"-4.59,6.09,0.83","-2.62,2.29,8.33","-3.68,10.66,11.57","6.26,-5.21,4.24",boltz_model_2,"-3.26,5.52,2.80",2.4459584194174853,2.4459584194174853,Z,1.0,
x03273-1,1.1560007659385634,"-4.59,6.09,0.83","-2.62,2.29,8.33","-3.68,10.66,11.57","6.26,-5.21,4.24",boltz_model_3,"-1.88,7.03,2.21",3.189485887426749,3.189485887426749,Z,1.0,
x03273-1,1.1560007659385634,"-4.59,6.09,0.83","-2.62,2.29,8.33","-3.68,10.66,11.57","6.26,-5.21,4.24",boltz_model_4,"-1.42,7.19,2.40",3.7098013680630357,3.7098013680630353,Z,1.0,
x03273-1,1.1560007659385634,"-4.59,6.09,0.83","-2.62,2.29,8.33","-3.68,10.66,11.57","6.26,-5.21,4.24",gnina_refined,"-3.35,5.61,3.04",2.5812687634542764,2.5812687634542764,Z,1.0,
x03273-1,1.1560007659385634,"-4.59,6.09,0.83","-2.62,2.29,8.33","-3.68,10.66,11.57","6.26,-5.21,4.24",template_transferred,"-0.61,2.27,5.96",7.540224817765219,3.1081947612060046,Y,1.0,
x03273-1,1.1560007659385634,"-4.59,6.09,0.83","-2.62,2.29,8.33","-3.68,10.66,11.57","6.26,-5.21,4.24",posit,,,,,,pdb_missing
x03279-1,0.635047209307469,"3.43,3.54,3.51","2.43,-4.89,5.07","10.35,-3.91,9.30","-2.09,-8.21,-5.91",boltz_model_0,"2.73,-1.79,3.60",5.381540643753227,3.441190398801354,Y,1.0,
x03279-1,0.635047209307469,"3.43,3.54,3.51","2.43,-4.89,5.07","10.35,-3.91,9.30","-2.09,-8.21,-5.91",boltz_model_1,"2.71,-1.77,3.41",5.361167240477196,3.548267154936522,Y,1.0,
x03279-1,0.635047209307469,"3.43,3.54,3.51","2.43,-4.89,5.07","10.35,-3.91,9.30","-2.09,-8.21,-5.91",boltz_model_2,"2.65,-1.51,3.57",5.107558552088656,3.7108825334279456,Y,1.0,
x03279-1,0.635047209307469,"3.43,3.54,3.51","2.43,-4.89,5.07","10.35,-3.91,9.30","-2.09,-8.21,-5.91",boltz_model_3,"2.81,-1.67,3.42",5.248489649439183,3.639035788835353,Y,1.0,
x03279-1,0.635047209307469,"3.43,3.54,3.51","2.43,-4.89,5.07","10.35,-3.91,9.30","-2.09,-8.21,-5.91",boltz_model_4,"2.50,-1.73,3.49",5.354395858810923,3.5345243225334544,Y,1.0,
x03279-1,0.635047209307469,"3.43,3.54,3.51","2.43,-4.89,5.07","10.35,-3.91,9.30","-2.09,-8.21,-5.91",gnina_refined,"2.62,-1.93,3.23",5.538758615519188,3.4904485871777706,Y,1.0,
x03279-1,0.635047209307469,"3.43,3.54,3.51","2.43,-4.89,5.07","10.35,-3.91,9.30","-2.09,-8.21,-5.91",template_transferred,"5.98,0.73,1.21",4.436301375998091,4.436301375998091,Z,1.0,
x03279-1,0.635047209307469,"3.43,3.54,3.51","2.43,-4.89,5.07","10.35,-3.91,9.30","-2.09,-8.21,-5.91",posit,"2.22,-2.03,4.83",5.8464640509459285,2.886040698077338,Y,1.0,
x03282-1,1.182187649328544,"2.79,5.42,-2.93","8.40,2.62,3.02","14.27,7.45,-1.87","4.24,-8.93,4.10",boltz_model_0,"4.78,4.98,-1.08",2.7509976401153464,2.7509976401153464,Z,1.0,
x03282-1,1.182187649328544,"2.79,5.42,-2.93","8.40,2.62,3.02","14.27,7.45,-1.87","4.24,-8.93,4.10",boltz_model_1,"4.97,5.19,-1.15",2.8229898680569696,2.8229898680569696,Z,1.0,
x03282-1,1.182187649328544,"2.79,5.42,-2.93","8.40,2.62,3.02","14.27,7.45,-1.87","4.24,-8.93,4.10",boltz_model_2,"4.88,5.03,-1.20",2.740421527668688,2.740421527668688,Z,1.0,
x03282-1,1.182187649328544,"2.79,5.42,-2.93","8.40,2.62,3.02","14.27,7.45,-1.87","4.24,-8.93,4.10",boltz_model_3,"4.80,4.85,-1.55",2.5085394914408314,2.5085394914408314,Z,1.0,
x03282-1,1.182187649328544,"2.79,5.42,-2.93","8.40,2.62,3.02","14.27,7.45,-1.87","4.24,-8.93,4.10",boltz_model_4,"5.15,4.82,-1.75",2.7043142717132684,2.7043142717132684,Z,1.0,
x03282-1,1.182187649328544,"2.79,5.42,-2.93","8.40,2.62,3.02","14.27,7.45,-1.87","4.24,-8.93,4.10",gnina_refined,"4.65,5.03,-1.15",2.6025748588731155,2.6025748588731155,Z,1.0,
x03282-1,1.182187649328544,"2.79,5.42,-2.93","8.40,2.62,3.02","14.27,7.45,-1.87","4.24,-8.93,4.10",template_transferred,"6.30,1.93,-1.68",5.10073669254219,5.100736692542189,Z,0.0,
x03282-1,1.182187649328544,"2.79,5.42,-2.93","8.40,2.62,3.02","14.27,7.45,-1.87","4.24,-8.93,4.10",posit,"7.44,-1.51,1.98",9.674018989735506,4.362768154087351,Y,1.0,
x03297-1,0.47497782813438627,"-1.67,4.38,-3.78","-3.46,-3.83,-5.77","-10.91,-0.17,-9.34","0.43,-9.09,4.67",boltz_model_0,"-4.23,-0.23,-3.63",5.273394698583126,4.257710054557477,Y,1.0,
x03297-1,0.47497782813438627,"-1.67,4.38,-3.78","-3.46,-3.83,-5.77","-10.91,-0.17,-9.34","0.43,-9.09,4.67",boltz_model_1,"-3.46,-0.67,-4.22",5.3769954578540995,3.5175605794327565,Y,1.0,
x03297-1,0.47497782813438627,"-1.67,4.38,-3.78","-3.46,-3.83,-5.77","-10.91,-0.17,-9.34","0.43,-9.09,4.67",boltz_model_2,"-4.01,-0.42,-3.74",5.342208303489082,4.006247161311282,Y,1.0,
x03297-1,0.47497782813438627,"-1.67,4.38,-3.78","-3.46,-3.83,-5.77","-10.91,-0.17,-9.34","0.43,-9.09,4.67",boltz_model_3,"-3.24,-0.91,-3.66",5.515367676684494,3.61011025660404,Y,1.0,
x03297-1,0.47497782813438627,"-1.67,4.38,-3.78","-3.46,-3.83,-5.77","-10.91,-0.17,-9.34","0.43,-9.09,4.67",boltz_model_4,"-4.26,-0.21,-3.06",5.317143729401236,4.5979584676564835,Y,1.0,
x03297-1,0.47497782813438627,"-1.67,4.38,-3.78","-3.46,-3.83,-5.77","-10.91,-0.17,-9.34","0.43,-9.09,4.67",gnina_refined,"-4.55,-0.14,-3.69",5.359664629008761,4.372809182232449,Y,1.0,
x03297-1,0.47497782813438627,"-1.67,4.38,-3.78","-3.46,-3.83,-5.77","-10.91,-0.17,-9.34","0.43,-9.09,4.67",template_transferred,"-2.19,-2.17,-1.57",6.93058957565249,4.694038634474293,Y,1.0,
x03297-1,0.47497782813438627,"-1.67,4.38,-3.78","-3.46,-3.83,-5.77","-10.91,-0.17,-9.34","0.43,-9.09,4.67",posit,"-1.46,-1.05,-3.49",5.434390215655287,4.1183269215390785,Y,1.0,
x03306-1,0.6992732032091338,"7.24,2.36,-3.69","3.37,-4.42,-7.39","5.99,-0.34,-15.01","-6.42,-5.16,0.07",boltz_model_0,"4.45,-0.50,-5.30",4.302932068722176,4.302932068722176,Z,2.0,
x03306-1,0.6992732032091338,"7.24,2.36,-3.69","3.37,-4.42,-7.39","5.99,-0.34,-15.01","-6.42,-5.16,0.07",boltz_model_1,"4.46,-0.60,-5.53",4.454329902973179,4.386734850534494,Y,2.0,
x03306-1,0.6992732032091338,"7.24,2.36,-3.69","3.37,-4.42,-7.39","5.99,-0.34,-15.01","-6.42,-5.16,0.07",boltz_model_2,"4.67,-0.77,-5.12",4.295193894861208,4.295193894861207,Z,2.0,
x03306-1,0.6992732032091338,"7.24,2.36,-3.69","3.37,-4.42,-7.39","5.99,-0.34,-15.01","-6.42,-5.16,0.07",boltz_model_3,"4.50,-0.60,-5.51",4.421398080902909,4.406714737262077,Y,2.0,
x03306-1,0.6992732032091338,"7.24,2.36,-3.69","3.37,-4.42,-7.39","5.99,-0.34,-15.01","-6.42,-5.16,0.07",boltz_model_4,"4.51,-0.84,-5.59",4.608245780115597,4.169743738220968,Y,2.0,
x03306-1,0.6992732032091338,"7.24,2.36,-3.69","3.37,-4.42,-7.39","5.99,-0.34,-15.01","-6.42,-5.16,0.07",gnina_refined,"4.71,-0.39,-5.11",3.9957358955405926,3.9957358955405926,Z,2.0,
x03306-1,0.6992732032091338,"7.24,2.36,-3.69","3.37,-4.42,-7.39","5.99,-0.34,-15.01","-6.42,-5.16,0.07",template_transferred,"2.65,-0.20,-3.72",5.248929239382968,5.248929239382968,Z,0.0,
x03306-1,0.6992732032091338,"7.24,2.36,-3.69","3.37,-4.42,-7.39","5.99,-0.34,-15.01","-6.42,-5.16,0.07",posit,"1.40,-3.39,-4.31",8.220162880363619,3.7921619548788628,Y,1.0,
x03319-1,0.9529376096205001,"-4.70,-3.92,2.68","1.81,-8.88,-0.05","-1.44,-14.63,6.12","10.38,-0.09,-1.22",boltz_model_0,"-1.50,-6.31,1.96",4.063717001414647,4.063717001414647,Z,2.0,
x03319-1,0.9529376096205001,"-4.70,-3.92,2.68","1.81,-8.88,-0.05","-1.44,-14.63,6.12","10.38,-0.09,-1.22",boltz_model_1,"-1.17,-6.08,1.95",4.201712395211209,4.201712395211209,Z,2.0,
x03319-1,0.9529376096205001,"-4.70,-3.92,2.68","1.81,-8.88,-0.05","-1.44,-14.63,6.12","10.38,-0.09,-1.22",boltz_model_2,"-1.24,-5.78,1.95",3.9933403077552345,3.9933403077552345,Z,2.0,
x03319-1,0.9529376096205001,"-4.70,-3.92,2.68","1.81,-8.88,-0.05","-1.44,-14.63,6.12","10.38,-0.09,-1.22",boltz_model_3,"-1.54,-6.52,2.12",4.1344350948950535,4.1344350948950535,Z,2.0,
x03319-1,0.9529376096205001,"-4.70,-3.92,2.68","1.81,-8.88,-0.05","-1.44,-14.63,6.12","10.38,-0.09,-1.22",boltz_model_4,"-1.34,-6.09,2.76",3.9969494037369477,3.9969494037369477,Z,1.0,
x03319-1,0.9529376096205001,"-4.70,-3.92,2.68","1.81,-8.88,-0.05","-1.44,-14.63,6.12","10.38,-0.09,-1.22",gnina_refined,"-1.49,-6.38,2.01",4.100221511217166,4.100221511217166,Z,2.0,
x03319-1,0.9529376096205001,"-4.70,-3.92,2.68","1.81,-8.88,-0.05","-1.44,-14.63,6.12","10.38,-0.09,-1.22",template_transferred,"2.37,-5.78,5.41",7.80252299419168,6.304929949110777,Y,0.0,
x03319-1,0.9529376096205001,"-4.70,-3.92,2.68","1.81,-8.88,-0.05","-1.44,-14.63,6.12","10.38,-0.09,-1.22",posit,"2.16,-8.53,1.86",8.304963224299335,1.980207691379253,Y,1.0,
x03325-1,1.0275774423313506,"-4.92,4.39,-3.35","-10.92,-0.79,0.08","-15.85,6.78,0.08","-3.58,-7.31,7.54",boltz_model_0,"-7.64,1.14,-0.60",5.0494193775530585,3.8668531406201465,Y,1.0,
x03325-1,1.0275774423313506,"-4.92,4.39,-3.35","-10.92,-0.79,0.08","-15.85,6.78,0.08","-3.58,-7.31,7.54",boltz_model_1,"-7.68,1.07,-0.39",5.238941953947379,3.759037539960501,Y,1.0,
x03325-1,1.0275774423313506,"-4.92,4.39,-3.35","-10.92,-0.79,0.08","-15.85,6.78,0.08","-3.58,-7.31,7.54",boltz_model_2,"-7.54,1.10,-0.76",4.936065534282541,3.9651281162177265,Y,2.0,
x03325-1,1.0275774423313506,"-4.92,4.39,-3.35","-10.92,-0.79,0.08","-15.85,6.78,0.08","-3.58,-7.31,7.54",boltz_model_3,"-7.88,1.27,-0.67",5.065966483668814,3.7489549601260443,Y,1.0,
x03325-1,1.0275774423313506,"-4.92,4.39,-3.35","-10.92,-0.79,0.08","-15.85,6.78,0.08","-3.58,-7.31,7.54",boltz_model_4,"-7.84,1.00,-0.33",5.396319030018517,3.584961202100588,Y,1.0,
x03325-1,1.0275774423313506,"-4.92,4.39,-3.35","-10.92,-0.79,0.08","-15.85,6.78,0.08","-3.58,-7.31,7.54",gnina_refined,"-7.78,1.22,-1.08",4.8355171622225335,3.9031186413295926,Y,2.0,
x03325-1,1.0275774423313506,"-4.92,4.39,-3.35","-10.92,-0.79,0.08","-15.85,6.78,0.08","-3.58,-7.31,7.54",template_transferred,"-5.63,4.34,-1.56",1.9280139901395563,1.9280139901395563,Z,1.0,
x03325-1,1.0275774423313506,"-4.92,4.39,-3.35","-10.92,-0.79,0.08","-15.85,6.78,0.08","-3.58,-7.31,7.54",posit,"-6.05,4.60,-2.55",1.400699965257241,1.400699965257241,Z,1.0,
x03331-1,1.1094024649748395,"-4.53,1.33,2.35","0.68,-4.61,5.84","-5.33,-4.29,12.59","11.48,0.32,2.54",boltz_model_0,"-2.77,-0.69,4.19",3.242475130821318,3.242475130821318,Z,1.0,
x03331-1,1.1094024649748395,"-4.53,1.33,2.35","0.68,-4.61,5.84","-5.33,-4.29,12.59","11.48,0.32,2.54",boltz_model_1,"-2.94,-0.48,4.17",3.021080359066962,3.021080359066962,Z,1.0,
x03331-1,1.1094024649748395,"-4.53,1.33,2.35","0.68,-4.61,5.84","-5.33,-4.29,12.59","11.48,0.32,2.54",boltz_model_2,"-2.84,-0.73,4.10",3.1826752213424014,3.182675221342402,Z,1.0,
x03331-1,1.1094024649748395,"-4.53,1.33,2.35","0.68,-4.61,5.84","-5.33,-4.29,12.59","11.48,0.32,2.54",boltz_model_3,"-2.52,-0.86,4.28",3.5385290859124168,3.5385290859124168,Z,1.0,
x03331-1,1.1094024649748395,"-4.53,1.33,2.35","0.68,-4.61,5.84","-5.33,-4.29,12.59","11.48,0.32,2.54",boltz_model_4,"-2.88,-0.51,4.44",3.2341495891606757,3.2341495891606757,Z,1.0,
x03331-1,1.1094024649748395,"-4.53,1.33,2.35","0.68,-4.61,5.84","-5.33,-4.29,12.59","11.48,0.32,2.54",gnina_refined,"-3.05,-0.71,4.16",3.102840659992833,3.102840659992833,Z,1.0,
x03331-1,1.1094024649748395,"-4.53,1.33,2.35","0.68,-4.61,5.84","-5.33,-4.29,12.59","11.48,0.32,2.54",template_transferred,"-3.01,0.95,6.20",4.156148141278732,4.156148141278732,Z,1.0,
x03331-1,1.1094024649748395,"-4.53,1.33,2.35","0.68,-4.61,5.84","-5.33,-4.29,12.59","11.48,0.32,2.54",posit,"-2.84,-1.74,2.26",3.5042093473823477,3.5042093473823477,Z,1.0,
x03363-1,0.5321198147748966,"-4.43,-0.61,-6.32","-4.72,-7.96,-1.81","-13.64,-6.70,-2.44","4.64,-5.69,5.89",boltz_model_0,"-5.18,-4.14,-1.80",5.788491727439173,3.8517294326434137,Y,1.0,
x03363-1,0.5321198147748966,"-4.43,-0.61,-6.32","-4.72,-7.96,-1.81","-13.64,-6.70,-2.44","4.64,-5.69,5.89",boltz_model_1,"-5.75,-3.93,-2.15",5.491395146871606,4.180861556212141,Y,1.0,
x03363-1,0.5321198147748966,"-4.43,-0.61,-6.32","-4.72,-7.96,-1.81","-13.64,-6.70,-2.44","4.64,-5.69,5.89",boltz_model_2,"-5.67,-3.97,-2.03",5.592162264857505,4.109145787112945,Y,1.0,
x03363-1,0.5321198147748966,"-4.43,-0.61,-6.32","-4.72,-7.96,-1.81","-13.64,-6.70,-2.44","4.64,-5.69,5.89",boltz_model_3,"-5.77,-3.84,-1.78",5.735964295316854,4.251322733830329,Y,1.0,
x03363-1,0.5321198147748966,"-4.43,-0.61,-6.32","-4.72,-7.96,-1.81","-13.64,-6.70,-2.44","4.64,-5.69,5.89",boltz_model_4,"-5.94,-3.92,-2.17",5.522157846879693,4.23538699049319,Y,1.0,
