compound,qha,template_pdb,template_ccd,mcs_atoms,mcs_coverage,source,template_rmsd,rocs_inplace_shape,rocs_inplace_color,rocs_inplace_combo,rocs_best_shape,rocs_best_color,rocs_best_combo,skipped,error
x00543-1,14,9FZG,A1IHA,11.0,0.7857142857142857,boltz_model_4,1.6889226745993249,0.14857381582260132,0.01829497516155243,0.16686879098415375,0.1564912497997284,0.1333129107952118,0.2898041605949402,,
x00543-1,14,9FZG,A1IHA,11.0,0.7857142857142857,gnina_refined,0.8671929749354368,0.17146997153759003,0.059287700802087784,0.2307576723396778,0.19242528080940247,0.11220727115869522,0.3046325519680977,,
x00543-1,14,9FZG,A1IHA,11.0,0.7857142857142857,template_transferred,0.05527863464889043,0.1882203221321106,0.1169997900724411,0.3052201122045517,0.20362308621406555,0.15256893634796143,0.356192022562027,,
x00555-1,17,,,,,,,,,,,,,mcs_below_threshold,
x00558-1,12,7RIO,5YX,11.0,0.9166666666666666,boltz_model_0,7.7252123022095915,0.14040184020996094,0.0027597909793257713,0.1431616311892867,0.25497591495513916,0.1690191775560379,0.42399509251117706,,
x00558-1,12,7RIO,5YX,11.0,0.9166666666666666,boltz_model_1,8.391465377933564,0.13595834374427795,0.0007984188850969076,0.13675676262937486,0.24664907157421112,0.17282360792160034,0.41947267949581146,,
x00558-1,12,7RIO,5YX,11.0,0.9166666666666666,boltz_model_2,7.662972134865735,0.15789134800434113,0.0019182093674317002,0.15980955737177283,0.2679828703403473,0.1270104944705963,0.3949933648109436,,
x00558-1,12,7RIO,5YX,11.0,0.9166666666666666,boltz_model_3,8.17780958514905,0.17654716968536377,0.002264842391014099,0.17881201207637787,0.29790759086608887,0.08705933392047882,0.3849669247865677,,
x00558-1,12,7RIO,5YX,11.0,0.9166666666666666,boltz_model_4,8.685222141786863,0.1282840520143509,0.000643097038846463,0.12892714905319735,0.2589910626411438,0.17140643298625946,0.43039749562740326,,
x00558-1,12,7RIO,5YX,11.0,0.9166666666666666,gnina_refined,7.847260507298912,0.143659308552742,0.0010758552234619856,0.144735163776204,0.2503150999546051,0.16895557940006256,0.41927067935466766,,
x00558-1,12,7RIO,5YX,11.0,0.9166666666666666,template_transferred,0.055601469026039234,0.28212061524391174,0.21370656788349152,0.49582718312740326,0.27465754747390747,0.12636283040046692,0.4010203778743744,,
x00612-1,18,6HTY,GRH,16.0,0.8888888888888888,boltz_model_0,2.532918179689092,0.28673234581947327,0.033259496092796326,0.3199918419122696,0.5557680726051331,0.2973044514656067,0.8530725240707397,,
x00612-1,18,6HTY,GRH,16.0,0.8888888888888888,boltz_model_1,6.559706562467943,0.28449180722236633,0.010747729800641537,0.29523953702300787,0.4784013032913208,0.15778473019599915,0.63618603348732,,
x00612-1,18,6HTY,GRH,16.0,0.8888888888888888,boltz_model_2,6.285658598786304,0.24024495482444763,0.009577949531376362,0.249822904355824,0.501517653465271,0.16164879500865936,0.6631664484739304,,
x00612-1,18,6HTY,GRH,16.0,0.8888888888888888,boltz_model_3,2.1735442510428413,0.36663320660591125,0.08681584894657135,0.4534490555524826,0.5118876695632935,0.2580922842025757,0.7699799537658691,,
x00612-1,18,6HTY,GRH,16.0,0.8888888888888888,boltz_model_4,2.321144706950749,0.4162136912345886,0.062291406095027924,0.47850509732961655,0.5801956057548523,0.07712903618812561,0.6573246419429779,,
x00612-1,18,6HTY,GRH,16.0,0.8888888888888888,gnina_refined,2.6261711682629376,0.27841249108314514,0.03470475226640701,0.31311724334955215,0.4882737100124359,0.27326706051826477,0.7615407705307007,,
x00612-1,18,6HTY,GRH,16.0,0.8888888888888888,template_transferred,0.08098832670852535,0.6398449540138245,0.3945353329181671,1.0343802869319916,0.6402881145477295,0.3952575623989105,1.03554567694664,,
x00625-1,18,6S41,KUB,15.0,0.8333333333333334,boltz_model_0,2.76798630777178,0.39744478464126587,0.0014725524233654141,0.3989173370646313,0.4305649995803833,0.11572630703449249,0.5462913066148758,,
x00625-1,18,6S41,KUB,15.0,0.8333333333333334,boltz_model_1,6.60040402624711,0.4220173954963684,8.841496310196817e-05,0.4221058104594704,0.41226160526275635,0.15406431257724762,0.566325917840004,,
x00625-1,18,6S41,KUB,15.0,0.8333333333333334,boltz_model_2,2.61213970666495,0.41930830478668213,0.0009995228610932827,0.4203078276477754,0.46581026911735535,0.11033149808645248,0.5761417672038078,,
x00625-1,18,6S41,KUB,15.0,0.8333333333333334,boltz_model_3,2.5778843789478363,0.4303846061229706,0.001455318066291511,0.4318399241892621,0.4721035063266754,0.11216780543327332,0.5842713117599487,,
x00625-1,18,6S41,KUB,15.0,0.8333333333333334,boltz_model_4,2.6853468156798876,0.5254617929458618,0.018143022432923317,0.5436048153787851,0.43041443824768066,0.11604037135839462,0.5464548096060753,,
x00625-1,18,6S41,KUB,15.0,0.8333333333333334,gnina_refined,3.0454832735341744,0.33907073736190796,0.004246339201927185,0.34331707656383514,0.47970038652420044,0.11316463351249695,0.5928650200366974,,
x00625-1,18,6S41,KUB,15.0,0.8333333333333334,template_transferred,0.031658334902045386,0.6923128962516785,0.2721022665500641,0.9644151628017426,0.6945357918739319,0.2724050283432007,0.9669408202171326,,
x00638-1,15,,,,,,,,,,,,,mcs_below_threshold,
x00644-1,15,,,,,,,,,,,,,mcs_below_threshold,
x00652-1,15,4NY9,2Q4,8.0,0.5333333333333333,boltz_model_0,5.586231049748357,0.2228192687034607,0.0022915913723409176,0.2251108600758016,0.4259236454963684,0.17208550870418549,0.5980091542005539,,
x00652-1,15,4NY9,2Q4,8.0,0.5333333333333333,boltz_model_1,5.794844943945191,0.2892533540725708,0.004968368913978338,0.29422172298654914,0.3297983407974243,0.20588701963424683,0.5356853604316711,,
x00652-1,15,4NY9,2Q4,8.0,0.5333333333333333,boltz_model_2,5.7787278266381845,0.24687263369560242,0.0026620645076036453,0.24953469820320606,0.42378854751586914,0.1735403835773468,0.5973289310932159,,
x00652-1,15,4NY9,2Q4,8.0,0.5333333333333333,boltz_model_3,5.481841875030037,0.24323107302188873,0.002722923643887043,0.24595399666577578,0.4278910160064697,0.17013679444789886,0.5980278104543686,,
x00652-1,15,4NY9,2Q4,8.0,0.5333333333333333,boltz_model_4,5.787852895085676,0.2787070572376251,0.0,0.2787070572376251,0.3604395091533661,0.2020886242389679,0.562528133392334,,
x00652-1,15,4NY9,2Q4,8.0,0.5333333333333333,gnina_refined,5.606634898900524,0.24573704600334167,0.0030827855225652456,0.24881983152590692,0.3847380578517914,0.21600380539894104,0.6007418632507324,,
x00652-1,15,4NY9,2Q4,8.0,0.5333333333333333,template_transferred,0.05778594520252716,0.5093269944190979,0.142543226480484,0.6518702208995819,0.404098242521286,0.2268839329481125,0.6309821754693985,,
x00664-1,15,,,,,,,,,,,,,mcs_below_threshold,
x00674-1,15,,,,,,,,,,,,,mcs_below_threshold,
x00714-1,18,,,,,,,,,,,,,mcs_below_threshold,
x00720-1,16,1M13,HYF,9.0,0.5625,boltz_model_0,6.0286604115776905,0.17060428857803345,0.0,0.17060428857803345,0.3477046489715576,0.14496536552906036,0.492670014500618,,
x00720-1,16,1M13,HYF,9.0,0.5625,boltz_model_1,5.371603861104042,0.14193369448184967,0.0,0.14193369448184967,0.37823641300201416,0.09561125934123993,0.4738476723432541,,
x00720-1,16,1M13,HYF,9.0,0.5625,boltz_model_2,5.266544591220413,0.1358734369277954,0.0,0.1358734369277954,0.3373795449733734,0.07956162095069885,0.41694116592407227,,
x00720-1,16,1M13,HYF,9.0,0.5625,boltz_model_3,6.002270850139992,0.18723218142986298,1.8576278307591565e-05,0.18725075770817057,0.304490864276886,0.14118380844593048,0.44567467272281647,,
x00720-1,16,1M13,HYF,9.0,0.5625,boltz_model_4,6.089318683889336,0.12938754260540009,0.0,0.12938754260540009,0.3064765930175781,0.14485038816928864,0.45132698118686676,,
x00720-1,16,1M13,HYF,9.0,0.5625,gnina_refined,6.237833110214931,0.16782322525978088,0.0,0.16782322525978088,0.33610936999320984,0.0707014948129654,0.40681086480617523,,
x00720-1,16,1M13,HYF,9.0,0.5625,template_transferred,0.33644657086544744,0.25712013244628906,0.07784730941057205,0.3349674418568611,0.3242962658405304,0.13738799095153809,0.4616842567920685,,
x00753-1,19,9BEQ,AP1,10.0,0.5263157894736842,boltz_model_0,6.612649376989856,0.19708335399627686,0.03419579192996025,0.2312791459262371,0.263224720954895,0.1359913945198059,0.3992161154747009,,
x00753-1,19,9BEQ,AP1,10.0,0.5263157894736842,boltz_model_1,6.535513093185405,0.21236713230609894,0.04901851341128349,0.26138564571738243,0.31004559993743896,0.15475839376449585,0.4648039937019348,,
x00753-1,19,9BEQ,AP1,10.0,0.5263157894736842,boltz_model_2,6.678869467077659,0.20372849702835083,0.036591093987226486,0.24031959101557732,0.29449474811553955,0.15483035147190094,0.4493250995874405,,
x00753-1,19,9BEQ,AP1,10.0,0.5263157894736842,boltz_model_3,6.19236809617349,0.19077205657958984,0.016758106648921967,0.2075301632285118,0.21883590519428253,0.15200072526931763,0.37083663046360016,,
x00753-1,19,9BEQ,AP1,10.0,0.5263157894736842,boltz_model_4,5.984002707898618,0.1747244894504547,0.010322130285203457,0.18504661973565817,0.30193281173706055,0.2149311751127243,0.5168639868497849,,
x00753-1,19,9BEQ,AP1,10.0,0.5263157894736842,gnina_refined,6.706350104378898,0.18205556273460388,0.01775367185473442,0.1998092345893383,0.28041061758995056,0.17226490378379822,0.4526755213737488,,
x00753-1,19,9BEQ,AP1,10.0,0.5263157894736842,template_transferred,0.03991242230369341,0.32103654742240906,0.2188732773065567,0.5399098247289658,0.28835541009902954,0.11441314220428467,0.4027685523033142,,
x00757-1,15,2O9I,444,10.0,0.6666666666666666,boltz_model_0,3.8977414463537015,0.22106900811195374,0.0490475557744503,0.27011656388640404,0.43425416946411133,0.19896653294563293,0.6332207024097443,,
x00757-1,15,2O9I,444,10.0,0.6666666666666666,boltz_model_1,3.7716709337618033,0.23334942758083344,0.025953169912099838,0.2593025974929333,0.43530556559562683,0.19903326034545898,0.6343388259410858,,
x00757-1,15,2O9I,444,10.0,0.6666666666666666,boltz_model_2,3.808539531034095,0.19780275225639343,0.024715008214116096,0.22251776047050953,0.4162973463535309,0.19870540499687195,0.6150027513504028,,
x00757-1,15,2O9I,444,10.0,0.6666666666666666,boltz_model_3,3.82623540202032,0.22245168685913086,0.040203750133514404,0.26265543699264526,0.4354577362537384,0.199306920170784,0.6347646564245224,,
x00757-1,15,2O9I,444,10.0,0.6666666666666666,boltz_model_4,3.8904991638030286,0.20624814927577972,0.025886164978146553,0.23213431425392628,0.41968613862991333,0.1982746124267578,0.6179607510566711,,
x00757-1,15,2O9I,444,10.0,0.6666666666666666,gnina_refined,3.7427976383532116,0.22386015951633453,0.06651172041893005,0.2903718799352646,0.4347464442253113,0.1989506483078003,0.6336970925331116,,
x00757-1,15,2O9I,444,10.0,0.6666666666666666,template_transferred,0.09421864535751019,0.29268744587898254,0.33272916078567505,0.6254166066646576,0.4063250422477722,0.19848845899105072,0.6048135012388229,,
x00773-1,14,,,,,,,,,,,,,mcs_below_threshold,
x00794-1,16,1M13,HYF,8.0,0.5,boltz_model_0,5.735716770459443,0.21921145915985107,0.010284884832799435,0.2294963439926505,0.2767098546028137,0.15857310593128204,0.43528296053409576,,
x00794-1,16,1M13,HYF,8.0,0.5,boltz_model_1,6.325593045558349,0.2245485484600067,0.006227537058293819,0.23077608551830053,0.3648373484611511,0.07946665585041046,0.4443040043115616,,
x00794-1,16,1M13,HYF,8.0,0.5,boltz_model_2,6.066765335957936,0.24511651694774628,0.007203962653875351,0.25232047960162163,0.32995691895484924,0.07052218168973923,0.40047910064458847,,
x00794-1,16,1M13,HYF,8.0,0.5,boltz_model_3,6.213102849296348,0.25147926807403564,0.005818160250782967,0.2572974283248186,0.36762306094169617,0.07947798818349838,0.44710104912519455,,
x00794-1,16,1M13,HYF,8.0,0.5,boltz_model_4,6.136095873068108,0.2825545072555542,0.0010494886664673686,0.28360399592202157,0.3501961827278137,0.0705694630742073,0.420765645802021,,
x00794-1,16,1M13,HYF,8.0,0.5,gnina_refined,6.116748378808173,0.23256511986255646,0.0037435221020132303,0.2363086419645697,0.25386887788772583,0.15864716470241547,0.4125160425901413,,
x00794-1,16,1M13,HYF,8.0,0.5,template_transferred,0.18651229416106602,0.27572599053382874,0.15884828567504883,0.43457427620887756,0.3150781989097595,0.07053273171186447,0.385610930621624,,
x00819-1,16,,,,,,,,,,,,,mcs_below_threshold,
x00913-1,15,,,,,,,,,,,,,mcs_below_threshold,
x00979-1,14,5X0R,4WH,9.0,0.6428571428571429,boltz_model_0,9.74824493141778,0.10546140372753143,0.03566176816821098,0.14112317189574242,0.39036232233047485,0.1184830367565155,0.5088453590869904,,
x00979-1,14,5X0R,4WH,9.0,0.6428571428571429,boltz_model_1,9.864967623829651,0.14100714027881622,0.043766871094703674,0.1847740113735199,0.39504820108413696,0.1175321638584137,0.5125803649425507,,
x00979-1,14,5X0R,4WH,9.0,0.6428571428571429,boltz_model_2,9.949727768377121,0.11239975690841675,0.02623647265136242,0.13863622955977917,0.3975970447063446,0.1180436760187149,0.5156407207250595,,
x00979-1,14,5X0R,4WH,9.0,0.6428571428571429,boltz_model_3,9.493465745672662,0.12014572322368622,0.010576066561043262,0.13072178978472948,0.3929218649864197,0.1020621806383133,0.49498404562473297,,
x00979-1,14,5X0R,4WH,9.0,0.6428571428571429,boltz_model_4,9.640073128043925,0.08582957834005356,0.014739267528057098,0.10056884586811066,0.4006112813949585,0.11614035815000534,0.5167516395449638,,
x00979-1,14,5X0R,4WH,9.0,0.6428571428571429,gnina_refined,10.080256226638042,0.06661207973957062,0.019775401800870895,0.08638748154044151,0.37020859122276306,0.1178697869181633,0.48807837814092636,,
x00979-1,14,5X0R,4WH,9.0,0.6428571428571429,template_transferred,0.02991869933606814,0.3442802131175995,0.1481434553861618,0.4924236685037613,0.39110463857650757,0.12325780093669891,0.5143624395132065,,
x00981-1,12,,,,,,,,,,,,,mcs_below_threshold,
x00982-1,14,2O9I,444,12.0,0.8571428571428571,boltz_model_0,6.214805788558094,0.1430157721042633,0.002526270691305399,0.1455420427955687,0.350247323513031,0.11126773059368134,0.46151505410671234,,
x00982-1,14,2O9I,444,12.0,0.8571428571428571,boltz_model_1,6.408927682886319,0.15786224603652954,0.0009583415230736136,0.15882058755960315,0.3801361918449402,0.24761462211608887,0.627750813961029,,
x00982-1,14,2O9I,444,12.0,0.8571428571428571,boltz_model_2,6.484453227552258,0.15853089094161987,0.0008901437395252287,0.1594210346811451,0.38731056451797485,0.24799974262714386,0.6353103071451187,,
x00982-1,14,2O9I,444,12.0,0.8571428571428571,boltz_model_3,6.012668508796083,0.17365762591362,0.00035275070695206523,0.17401037662057206,0.38045427203178406,0.24735595285892487,0.6278102248907089,,
x00982-1,14,2O9I,444,12.0,0.8571428571428571,boltz_model_4,6.152990130552785,0.18024197220802307,0.000571747834328562,0.18081372004235163,0.388175368309021,0.24741710722446442,0.6355924755334854,,
x00982-1,14,2O9I,444,12.0,0.8571428571428571,gnina_refined,6.127968546872957,0.15826299786567688,0.0037877450231462717,0.16205074288882315,0.32695621252059937,0.23865079879760742,0.5656070113182068,,
x00982-1,14,2O9I,444,12.0,0.8571428571428571,template_transferred,0.10654641905824076,0.40761685371398926,0.11087948083877563,0.5184963345527649,0.40118056535720825,0.20232418179512024,0.6035047471523285,,
x00990-1,13,7AXD,S6W,8.0,0.6153846153846154,boltz_model_0,0.8550353288078311,0.5531163215637207,0.1973414123058319,0.7504577338695526,0.6159332394599915,0.547788143157959,1.1637213826179504,,
x00990-1,13,7AXD,S6W,8.0,0.6153846153846154,boltz_model_1,0.9898311146842911,0.5467703938484192,0.13331839442253113,0.6800887882709503,0.6127326488494873,0.5478913187980652,1.1606239676475525,,
x00990-1,13,7AXD,S6W,8.0,0.6153846153846154,boltz_model_2,0.9996123918970301,0.49106961488723755,0.11987204104661942,0.610941655933857,0.6101383566856384,0.547351598739624,1.1574899554252625,,
x00990-1,13,7AXD,S6W,8.0,0.6153846153846154,boltz_model_3,0.9079975533065986,0.5621364712715149,0.16828736662864685,0.7304238379001617,0.61484295129776,0.5481756329536438,1.1630185842514038,,
x00990-1,13,7AXD,S6W,8.0,0.6153846153846154,boltz_model_4,0.8825140003986984,0.495160311460495,0.13846053183078766,0.6336208432912827,0.6174114346504211,0.5473227500915527,1.1647341847419739,,
x00990-1,13,7AXD,S6W,8.0,0.6153846153846154,gnina_refined,0.7179477986572694,0.5581855773925781,0.27653706073760986,0.834722638130188,0.6229594945907593,0.5478613376617432,1.1708208322525024,,
x00990-1,13,7AXD,S6W,8.0,0.6153846153846154,template_transferred,0.07584660964650819,0.5558757781982422,0.20547904074192047,0.7613548189401627,0.5635880827903748,0.543022871017456,1.1066109538078308,,
x01009-1,15,8SVR,WT1,10.0,0.6666666666666666,boltz_model_0,10.001765607864499,0.12770968675613403,0.0018325266428291798,0.1295422133989632,0.32426515221595764,0.14282558858394623,0.46709074079990387,,
x01009-1,15,8SVR,WT1,10.0,0.6666666666666666,boltz_model_1,10.110107766737412,0.12885965406894684,0.0012324866838753223,0.13009214075282216,0.32465988397598267,0.1427447497844696,0.46740463376045227,,
x01009-1,15,8SVR,WT1,10.0,0.6666666666666666,boltz_model_2,10.066244285212564,0.13106708228588104,0.0015974134439602494,0.1326644957298413,0.32468149065971375,0.14327719807624817,0.4679586887359619,,
x01009-1,15,8SVR,WT1,10.0,0.6666666666666666,boltz_model_3,10.057350480590577,0.12739016115665436,0.0015040618600323796,0.12889422301668674,0.3248850703239441,0.14301642775535583,0.4679014980792999,,
x01009-1,15,8SVR,WT1,10.0,0.6666666666666666,boltz_model_4,10.221563343239943,0.12940096855163574,0.001269162748940289,0.13067013130057603,0.3248758316040039,0.14306765794754028,0.4679434895515442,,
x01009-1,15,8SVR,WT1,10.0,0.6666666666666666,gnina_refined,9.957354939998902,0.1373407393693924,0.00044514425098896027,0.13778588362038136,0.32483693957328796,0.14287202060222626,0.4677089601755142,,
x01009-1,15,8SVR,WT1,10.0,0.6666666666666666,template_transferred,0.061370146163644085,0.3145366609096527,0.1712702214717865,0.4858068823814392,0.3225949704647064,0.14266018569469452,0.46525515615940094,,
x01016-1,15,,,,,,,,,,,,,mcs_below_threshold,
x01039-1,17,2O9I,444,14.0,0.8235294117647058,boltz_model_0,6.659569692211175,0.33114856481552124,0.04159654676914215,0.3727451115846634,0.45016592741012573,0.3638402819633484,0.8140062093734741,,
x01039-1,17,2O9I,444,14.0,0.8235294117647058,boltz_model_1,6.440439400991135,0.380216509103775,0.038240235298871994,0.418456744402647,0.46170368790626526,0.3637039363384247,0.8254076242446899,,
x01039-1,17,2O9I,444,14.0,0.8235294117647058,boltz_model_2,6.452265222618225,0.3831132650375366,0.03233323618769646,0.4154465012252331,0.46435052156448364,0.3648802638053894,0.829230785369873,,
x01039-1,17,2O9I,444,14.0,0.8235294117647058,boltz_model_3,6.525251286897446,0.36701053380966187,0.0016087545081973076,0.3686192883178592,0.4604707658290863,0.2212093025445938,0.6816800683736801,,
x01039-1,17,2O9I,444,14.0,0.8235294117647058,boltz_model_4,6.43197721423259,0.37489044666290283,0.001718944520689547,0.3766093911835924,0.4646489918231964,0.221271812915802,0.6859208047389984,,
x01039-1,17,2O9I,444,14.0,0.8235294117647058,gnina_refined,6.517292106533739,0.3211466073989868,0.042450401932001114,0.36359700933098793,0.45602670311927795,0.351777046918869,0.807803750038147,,
x01039-1,17,2O9I,444,14.0,0.8235294117647058,template_transferred,0.12101375048260792,0.5320486426353455,0.10031542927026749,0.632364071905613,0.42442846298217773,0.2970339059829712,0.7214623689651489,,
x01070-1,15,6TFI,N6H,11.0,0.7333333333333333,boltz_model_0,7.0512505239029775,0.17450493574142456,0.14669477939605713,0.3211997151374817,0.3495205342769623,0.23410359025001526,0.5836241245269775,,
x01070-1,15,6TFI,N6H,11.0,0.7333333333333333,boltz_model_1,6.703147566011329,0.19399182498455048,0.13877321779727936,0.33276504278182983,0.40115824341773987,0.16188065707683563,0.5630389004945755,,
