source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
optuna_top500_minus_current_raw,num_heavy_atoms_high_hard_q20,0.5,0.3835209871001443,-0.00792300748734498,0.8554782512490345,0.0064475224482970495,0.8004830917874396,0.8109161793372319,0.049211850016654346,0.10979176792718466,0.22430269296116467,0.9962756096832549,0.43843376286984037,0.4615742967414512,0.7097811634173418,0.6660751846131955
optuna_top500_minus_current_raw,member_std_high_hard_q30,0.5,0.38354552778318063,-0.007898466804308668,0.8549068162743667,0.005876087473629221,0.7,0.7953216374269005,0.05409689284534149,0.11551773406796091,0.23627823461165054,0.9954968840307645,0.5357073617260858,0.5228647134061931,0.8420964282454432,0.7340247142276531
optuna_top500_minus_current_raw,abs_family_gap_high_hard_q20,0.5,0.3835831745878954,-0.007860819999593871,0.8547733479048403,0.005742619104102786,0.8,0.8693957115009746,0.055006923507447125,0.11405867650970869,0.23627823461165054,0.9955407934557537,0.5199987779867865,0.5114795609826555,0.8263177748387419,0.7250321430390605
optuna_top500_minus_current_raw,family_gap_high_hard_q20,0.5,0.3835923314823215,-0.007851663105167772,0.855433493039711,0.006402764238973457,0.8,0.7602339181286549,0.040946693144268416,0.09973236772330091,0.17329345626213577,0.9965339108756004,0.28898286661424183,0.3864861288650665,0.48684424752637545,0.5704547695738108
optuna_top500_minus_current_raw,member_range_high_hard_q30,0.5,0.3836157782088499,-0.007828216378639397,0.8550738481640004,0.006043119363262961,0.7,0.8050682261208577,0.05463443244019566,0.11551773406796091,0.23627823461165054,0.99537395541789,0.5417485946144437,0.5263736405171451,0.8521021261399239,0.7390506636942007
optuna_top500_minus_current_raw,num_rings_high_hard_q30,0.5,0.38364220687221595,-0.007801787715273345,0.8552889898797329,0.0062582610789954085,0.7458937198067633,0.7504873294346979,0.04372104728306743,0.1029358480970874,0.22430269296116467,0.9969484727342027,0.3733903699104475,0.4243029185064095,0.6014441317997953,0.6102541478654508
optuna_top500_minus_current_raw,num_rings_high_hard_q50,0.5,0.38364220687221595,-0.007801787715273345,0.8552889898797329,0.0062582610789954085,0.7458937198067633,0.7504873294346979,0.04372104728306743,0.1029358480970874,0.22430269296116467,0.9969484727342027,0.3733903699104475,0.4243029185064095,0.6014441317997953,0.6102541478654508
optuna_top500_minus_current_raw,exactmw_high_hard_q20,0.5,0.38367129707964065,-0.007772697507848647,0.8549431156614862,0.005912386860748686,0.8,0.8362573099415205,0.050633672569267,0.10986029738349572,0.23627823461165054,0.9956502114763238,0.4584237242321499,0.47905693559354406,0.7334059591665124,0.6817695164567731
optuna_top500_minus_current_raw,num_aromatic_rings_high_hard_q30,0.5,0.38367594656198556,-0.007768048025503738,0.8547572762610334,0.005726547460295883,0.7618357487922706,0.7992202729044834,0.047809845406517906,0.10624941973300946,0.22430269296116467,0.9958034500364076,0.4271267225174686,0.464247358797175,0.6760861456189211,0.6549708179216027
optuna_top500_minus_current_raw,num_aromatic_rings_high_hard_q50,0.5,0.38367594656198556,-0.007768048025503738,0.8547572762610334,0.005726547460295883,0.7618357487922706,0.7992202729044834,0.047809845406517906,0.10624941973300946,0.22430269296116467,0.9958034500364076,0.4271267225174686,0.464247358797175,0.6760861456189211,0.6549708179216027
optuna_top500_minus_current_raw,logp_high_hard_q30,0.5,0.3837375679849871,-0.007706426602502203,0.8550780150023444,0.006047286201606883,0.7,0.6978557504873294,0.04204539399998105,0.10356650091262108,0.21794040533980574,0.996062906739937,0.357401644736499,0.42717392943986593,0.5812868382240913,0.6148200666174481
optuna_top500_minus_current_raw,family_gap_high_hard_q30,0.5,0.3839293833438831,-0.007514611243606195,0.8553116180493392,0.0062808892486017065,0.7,0.6549707602339181,0.03575050629203805,0.09747780046601982,0.17329345626213577,0.9973241027544544,0.25229843650945455,0.37651903084865146,0.4292300231601812,0.5571200252224177
optuna_top500_minus_current_raw,num_rotatable_bonds_high_hard_q20,0.5,0.3839715252368534,-0.007472469350635891,0.8545911075372304,0.005560378736492955,0.8543478260869565,0.8615984405458089,0.05083020395167394,0.10951169034951445,0.23627823461165054,0.9954411528375089,0.4730077007165991,0.49744535965788006,0.7483961094241205,0.7004827590832842
